Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
8974,5.23,54.34,100,10.06,114.71,4492,0,Valve Sticking,3.37,9.65
8975,5.02,53.84,90,10.01,112.07,4492,0,Valve Sticking,2.98,17.63
8976,5.29,53.65,100,9.87,110,4493,0,Valve Sticking,3.89,30.71
8977,5.05,53.21,90,9.97,111.32,4493,0,Valve Sticking,3.21,5.69
8978,5.02,53.13,100,10.25,112.78,4494,0,Valve Sticking,3.94,5.54
8979,5.63,53.16,90,9.72,110,4494,0,Valve Sticking,3.33,44.18
8980,5.0,52.79,100,9.15,110,4495,0,Valve Sticking,2.73,7.64
8981,5.13,52.76,90,9.7,115.72,4495,0,Valve Sticking,3.8,11.77
8982,5.0,52.85,100,10.01,114.69,4496,0,Valve Sticking,2.81,12.36
8983,5.4,53.21,90,9.39,110,4496,0,Valve Sticking,3.43,41.91
8984,5.32,53.18,100,9.19,110,4497,0,Valve Sticking,3.85,25.89
8985,5.6,52.84,90,9.74,110,4497,0,Valve Sticking,3.74,42.1
8986,5.37,52.3,100,9.78,110,4498,0,Valve Sticking,3.38,44.43
8987,5.28,52.8,90,10.08,110,4498,0,Valve Sticking,3.3,32.63
8988,5.34,53.47,100,9.94,110,4499,0,Valve Sticking,2.95,26.38
8989,5.02,54.04,90,9.4,110,4499,0,Valve Sticking,3.16,27.49
8990,5.51,54.15,100,9.94,110,4500,0,Valve Sticking,3.94,46.96
8991,5.17,54.23,90,9.36,113.58,4500,0,Valve Sticking,3.17,12.3
8992,5.39,53.63,100,10.09,110,4501,0,Valve Sticking,3.66,32.15
8993,5.33,53.64,90,9.16,110,4501,0,Valve Sticking,3.85,32.59
8994,5.43,53.92,100,9.56,110,4502,0,Valve Sticking,3.79,26.58
8995,5.6,53.26,90,9.04,110,4502,0,Valve Sticking,2.75,37.87
8996,5.24,52.46,100,9.54,111.67,4503,0,Valve Sticking,3.92,13.93
8997,5.17,51.67,90,10.01,110.88,4503,0,Valve Sticking,3.16,19.55
8998,5.0,51.33,100,9.77,116.13,4504,0,Valve Sticking,3.88,11.59
8999,5.13,51.13,90,9.99,110.41,4504,0,Valve Sticking,3.94,21.72
9000,5.5,51.83,100,9.74,110,4505,0,Valve Sticking,3.42,44.39
9001,5.38,51.04,90,9.6,110,4505,0,Valve Sticking,2.75,19.46
9002,5.23,52.09,100,10.04,110,4506,0,Valve Sticking,2.97,42.86
9003,5.2,52.23,90,9.58,110,4506,0,Valve Sticking,3.62,12.96
9004,5.0,52.02,100,9.27,110,4507,0,Valve Sticking,2.91,11.32
9005,5.34,53.05,90,9.38,110,4507,0,Valve Sticking,3.78,41.0
9006,5.41,52.82,100,9.77,110,4508,0,Valve Sticking,3.54,43.15
9007,5.21,53.38,90,9.76,112.59,4508,0,Valve Sticking,3.12,28.04
9008,5.07,52.96,100,9.34,110,4509,0,Valve Sticking,2.81,8.07
9009,5.27,52.35,90,9.42,111.73,4509,0,Valve Sticking,2.5,25.99
9010,5.4,52.17,100,9.82,110,4510,0,Valve Sticking,3.37,35.58
9011,5.26,51.79,90,9.24,110.2,4510,0,Valve Sticking,2.93,20.98
9012,5.39,51.45,100,9.89,110,4511,0,Valve Sticking,2.69,45.34
9013,5.08,52.21,90,9.39,113.89,4511,0,Valve Sticking,3.35,7.05
9014,5.23,52.38,100,9.56,110,4512,0,Valve Sticking,3.78,36.44
9015,5.0,52.67,90,9.89,110,4512,0,Valve Sticking,3.72,19.16
9016,5.37,53.42,100,9.39,110,4513,0,Valve Sticking,2.77,44.86
9017,5.41,52.51,90,9.19,110,4513,0,Valve Sticking,2.75,35.75
9018,5.37,52.88,100,9.59,110,4514,0,Valve Sticking,3.23,42.83
9019,5.43,53.21,90,10.15,110,4514,0,Valve Sticking,3.94,29.99
9020,5.37,53.05,100,9.57,110,4515,0,Valve Sticking,3.08,45.54
9021,5.43,52.38,90,9.37,110,4515,0,Valve Sticking,3.66,29.63
9022,5.39,51.9,100,9.42,110,4516,0,Valve Sticking,3.31,20.04
9023,5.31,51.31,90,10.14,110,4516,0,Valve Sticking,3.18,48.4
9024,5.01,51.0,100,9.34,110,4517,0,Valve Sticking,2.68,15.75
9025,5.33,50.58,90,10.18,110,4517,0,Valve Sticking,2.61,40.78
9026,5.18,50.0,100,9.53,110,4518,0,Valve Sticking,3.89,36.43
9027,5.2,49.85,90,9.99,110,4518,0,Valve Sticking,3.13,35.92
9028,5.0,50.52,100,9.09,110,4519,0,Valve Sticking,3.0,11.95
9029,5.19,50.87,90,9.77,110,4519,0,Valve Sticking,3.38,42.64
9030,5.0,50.67,100,9.85,113.58,4520,0,Valve Sticking,3.22,6.54
9031,5.29,50.32,90,9.45,110,4520,0,Valve Sticking,3.17,11.14
9032,5.13,50.44,100,9.1,110,4521,0,Valve Sticking,3.22,10.82
9033,5.31,50.77,90,9.62,112.74,4521,0,Valve Sticking,3.64,22.11
9034,5.6,51.71,100,9.35,110,4522,0,Valve Sticking,3.01,45.03
9035,5.13,52.12,90,9.66,110,4522,0,Valve Sticking,2.66,26.49
9036,5.22,52.05,100,9.21,110,4523,0,Valve Sticking,3.79,25.74
9037,5.52,52.05,90,9.39,110,4523,0,Valve Sticking,3.2,32.94
9038,5.42,52.65,100,9.85,110,4524,0,Valve Sticking,3.79,43.5
9039,5.0,52.24,90,9.62,112.87,4524,0,Valve Sticking,3.73,12.29
9040,5.56,51.76,100,9.11,110,4525,0,Valve Sticking,4.0,37.09
9041,5.2,51.73,90,9.55,110,4525,0,Valve Sticking,2.91,39.75
9042,5.34,51.74,100,9.71,110,4526,0,Valve Sticking,3.24,48.55
9043,5.0,51.68,90,9.55,110,4526,0,Valve Sticking,3.1,15.78
9044,5.3,51.25,100,10.05,111.45,4527,0,Valve Sticking,2.84,28.47
9045,5.24,51.73,90,9.25,110,4527,0,Valve Sticking,2.96,18.91
9046,5.61,51.49,100,9.42,110,4528,0,Valve Sticking,3.23,42.83
9047,5.18,51.63,90,9.89,111.6,4528,0,Valve Sticking,3.39,9.15
9048,5.12,51.43,100,9.76,110,4529,0,Valve Sticking,3.94,21.57
9049,5.09,52.13,90,9.62,110,4529,0,Valve Sticking,3.74,22.73
9050,5.0,51.61,100,10.01,110.98,4530,0,Valve Sticking,3.73,12.73
9051,5.36,52.54,90,9.34,110,4530,0,Valve Sticking,3.23,46.65
9052,5.15,51.93,100,9.45,110,4531,0,Valve Sticking,3.66,44.44
9053,5.0,51.63,90,9.34,112.17,4531,0,Valve Sticking,2.69,5.75
9054,5.3,51.62,100,9.98,110,4532,0,Valve Sticking,3.62,25.0
9055,5.33,52.1,90,9.94,110,4532,0,Valve Sticking,3.25,13.8
9056,5.09,52.09,100,9.15,114.62,4533,0,Valve Sticking,3.63,9.52
9057,5.34,51.59,90,10.0,110,4533,0,Valve Sticking,2.58,45.82
9058,5.28,51.83,100,9.87,110,4534,0,Valve Sticking,3.84,31.77
9059,5.34,51.41,90,9.93,110,4534,0,Valve Sticking,3.57,39.75
9060,5.11,51.91,100,9.7,110,4535,0,Valve Sticking,2.66,21.44
9061,5.18,51.69,90,9.77,110,4535,0,Valve Sticking,3.33,24.82
9062,5.04,51.66,100,9.6,110,4536,0,Valve Sticking,3.88,27.59
9063,5.14,51.79,90,9.76,113.27,4536,0,Valve Sticking,2.72,7.7
9064,5.43,52.31,100,9.7,110,4537,0,Valve Sticking,3.23,45.9
9065,5.5,52.47,90,9.54,110,4537,0,Valve Sticking,3.76,35.79
9066,5.42,52.51,100,9.38,110,4538,0,Valve Sticking,2.97,20.16
9067,5.38,51.9,90,9.28,110,4538,0,Valve Sticking,3.25,31.62
9068,5.05,52.35,100,10.1,110,4539,0,Valve Sticking,2.7,30.09
9069,5.24,51.82,90,9.48,110,4539,0,Valve Sticking,3.77,44.39
9070,5.33,51.73,100,9.95,110,4540,0,Valve Sticking,3.53,34.72
9071,5.03,51.58,90,10.03,110,4540,0,Valve Sticking,3.13,14.64
9072,5.33,52.19,100,9.9,110,4541,0,Valve Sticking,3.16,38.42
9073,5.06,51.99,90,9.47,110,4541,0,Valve Sticking,2.97,23.23
9074,5.62,51.73,100,9.45,110,4542,0,Valve Sticking,2.63,49.62
9075,5.01,51.84,90,9.38,111.8,4542,0,Valve Sticking,3.01,12.44
9076,5.12,51.47,100,10.06,112.06,4543,0,Valve Sticking,3.36,20.31
9077,5.0,51.32,90,9.47,113.11,4543,0,Valve Sticking,2.93,9.18
9078,5.48,51.41,100,9.83,110,4544,0,Valve Sticking,2.5,39.25
9079,5.22,51.18,90,9.88,110,4544,0,Valve Sticking,2.81,31.18
9080,5.11,51.39,100,9.09,110,4545,0,Valve Sticking,2.72,11.19
9081,5.52,51.46,90,9.29,110,4545,0,Valve Sticking,3.28,40.54
9082,5.22,51.83,100,9.14,110,4546,0,Valve Sticking,3.28,29.42
9083,5.36,52.32,90,9.19,110,4546,0,Valve Sticking,2.52,20.54
9084,5.63,52.64,100,9.69,110,4547,0,Valve Sticking,2.74,40.86
9085,5.23,51.85,90,9.73,114.19,4547,0,Valve Sticking,3.83,18.18
9086,5.41,52.45,100,9.57,110,4548,0,Valve Sticking,2.73,48.03
9087,5.1,52.63,90,9.39,110,4548,0,Valve Sticking,2.91,19.13
9088,5.29,52.85,100,10.14,110,4549,0,Valve Sticking,2.9,24.41
9089,5.4,52.53,90,9.61,110,4549,0,Valve Sticking,3.87,30.49
9090,5.08,52.67,100,9.9,110.29,4550,0,Valve Sticking,3.35,6.18
9091,5.59,52.56,90,9.26,110,4550,0,Valve Sticking,3.18,45.97
9092,5.04,53.15,100,9.38,114.99,4551,0,Valve Sticking,3.28,11.26
9093,5.39,52.81,90,9.52,110,4551,0,Valve Sticking,2.8,41.16
9094,5.46,52.77,100,9.03,110,4552,0,Valve Sticking,3.54,35.15
9095,5.34,52.61,90,9.35,110,4552,0,Valve Sticking,2.58,30.31
9096,5.13,53.18,100,9.42,115.3,4553,0,Valve Sticking,2.63,8.48
9097,5.26,53.22,90,9.88,110,4553,0,Valve Sticking,2.87,22.7
9098,5.69,53.61,100,9.37,110,4554,0,Valve Sticking,3.7,45.83
9099,5.05,53.29,90,8.98,115.67,4554,0,Valve Sticking,2.84,6.51
9100,5.53,53.31,100,9.75,110,4555,0,Valve Sticking,3.81,44.16
9101,5.42,53.3,90,9.82,110,4555,0,Valve Sticking,2.63,42.87
9102,5.28,53.25,100,9.87,112.64,4556,0,Valve Sticking,3.12,17.08
9103,5.1,53.77,90,10.0,115.27,4556,0,Valve Sticking,2.59,10.93
9104,5.21,53.94,100,9.35,110,4557,0,Valve Sticking,2.84,28.91
9105,5.06,53.37,90,9.24,113.05,4557,0,Valve Sticking,3.64,6.22
9106,5.55,52.91,100,9.2,110,4558,0,Valve Sticking,3.46,34.74
9107,5.48,52.98,90,9.46,110.79,4558,0,Valve Sticking,3.19,25.53
9108,5.4,53.2,100,9.64,110,4559,0,Valve Sticking,3.83,37.55
9109,5.35,53.78,90,9.38,110,4559,0,Valve Sticking,3.86,37.23
9110,5.06,52.77,100,9.92,114.86,4560,0,Valve Sticking,2.6,6.31
9111,5.39,52.4,90,9.44,110,4560,0,Valve Sticking,3.56,20.32
9112,5.3,52.96,100,10.19,110,4561,0,Valve Sticking,3.49,33.87
9113,5.42,53.05,90,9.44,110,4561,0,Valve Sticking,3.51,36.42
9114,5.66,53.32,100,9.33,110,4562,0,Valve Sticking,2.57,48.74
9115,5.27,52.92,90,9.45,110,4562,0,Valve Sticking,3.38,33.81
9116,5.47,52.26,100,9.03,112.21,4563,0,Valve Sticking,2.52,21.0
9117,5.43,51.51,90,9.86,110,4563,0,Valve Sticking,2.59,42.25
9118,5.25,50.73,100,9.22,117.68,4564,0,Valve Sticking,3.59,7.2
9119,5.66,50.66,90,9.62,110,4564,0,Valve Sticking,3.73,44.13
9120,5.66,50.27,100,9.48,110,4565,0,Valve Sticking,3.49,46.49
9121,5.44,50.8,90,9.56,110,4565,0,Valve Sticking,2.63,39.77
9122,5.1,50.67,100,9.67,110,4566,0,Valve Sticking,3.51,20.61
9123,5.13,51.86,90,9.19,110,4566,0,Valve Sticking,3.65,17.04
9124,5.1,51.47,100,9.51,110,4567,0,Valve Sticking,3.03,29.16
9125,5.25,51.98,90,9.71,110,4567,0,Valve Sticking,2.93,22.03
9126,5.5,53.08,100,9.12,110,4568,0,Valve Sticking,3.37,41.39
9127,5.22,53.34,90,9.32,111.83,4568,0,Valve Sticking,3.82,14.45
9128,5.0,53.93,100,9.05,112.19,4569,0,Valve Sticking,3.02,12.33
9129,5.16,53.86,90,9.27,110,4569,0,Valve Sticking,3.98,22.77
9130,5.36,53.4,100,9.91,110,4570,0,Valve Sticking,3.21,39.37
9131,5.09,53.22,90,8.96,110,4570,0,Valve Sticking,3.14,37.21
9132,5.63,54.13,100,9.22,110,4571,0,Valve Sticking,3.46,48.87
9133,5.0,53.99,90,9.87,116.43,4571,0,Valve Sticking,3.52,7.55
9134,5.23,52.87,100,9.31,110,4572,0,Valve Sticking,2.77,13.72
9135,5.17,52.28,90,9.62,110.21,4572,0,Valve Sticking,2.74,8.41
9136,5.27,51.88,100,10.23,110,4573,0,Valve Sticking,2.72,33.41
9137,5.51,51.48,90,9.09,110,4573,0,Valve Sticking,2.66,49.4
9138,5.16,51.64,100,9.57,110,4574,0,Valve Sticking,3.91,18.44
9139,5.5,51.23,90,9.77,110,4574,0,Valve Sticking,3.43,43.77
9140,5.13,51.13,100,9.1,110,4575,0,Valve Sticking,2.81,29.24
9141,5.19,52.12,90,9.23,110,4575,0,Valve Sticking,3.29,30.2
9142,5.23,53.19,100,9.91,113.25,4576,0,Valve Sticking,3.58,6.77
9143,5.41,53.39,90,9.92,110,4576,0,Valve Sticking,3.58,40.52
9144,5.22,53.54,100,9.44,111.74,4577,0,Valve Sticking,3.31,11.09
9145,5.38,53.62,90,9.48,110,4577,0,Valve Sticking,2.59,48.02
9146,5.12,52.89,100,9.71,110,4578,0,Valve Sticking,3.55,13.96
9147,5.24,52.89,90,9.52,110,4578,0,Valve Sticking,3.03,41.38
9148,5.0,52.43,100,9.77,113.78,4579,0,Valve Sticking,3.98,13.24
9149,5.02,51.96,90,9.35,110,4579,0,Valve Sticking,3.34,23.74
9150,5.25,52.45,100,9.39,110,4580,0,Valve Sticking,3.76,21.88
9151,5.18,53.02,90,8.95,112.49,4580,0,Valve Sticking,3.67,15.91
9152,5.42,52.87,100,9.45,110,4581,0,Valve Sticking,3.99,40.96
9153,5.14,53.51,90,9.68,110,4581,0,Valve Sticking,2.68,22.25
9154,5.62,53.11,100,9.23,110,4582,0,Valve Sticking,2.78,36.53
9155,5.6,53.5,90,9.39,110,4582,0,Valve Sticking,3.51,49.37
9156,5.55,53.82,100,9.95,110,4583,0,Valve Sticking,3.05,28.02
9157,5.26,53.47,90,9.02,112.28,4583,0,Valve Sticking,2.81,23.22
9158,5.29,54.07,100,9.47,110,4584,0,Valve Sticking,3.5,48.66
9159,5.28,53.36,90,10.12,113.54,4584,0,Valve Sticking,3.84,16.67
9160,5.2,54.04,100,9.98,110.33,4585,0,Valve Sticking,3.1,17.09
9161,5.15,54.14,90,9.15,110.06,4585,0,Valve Sticking,2.8,8.29
9162,5.0,54.28,100,9.33,112.94,4586,0,Valve Sticking,2.66,11.39
9163,5.1,54.44,90,9.2,110,4586,0,Valve Sticking,3.47,22.3
9164,5.24,54.67,100,9.95,113.66,4587,0,Valve Sticking,3.06,8.87
9165,5.34,53.68,90,9.39,110,4587,0,Valve Sticking,3.54,23.0
9166,5.22,53.8,100,8.98,110,4588,0,Valve Sticking,2.63,23.57
9167,5.07,53.42,90,9.86,112.74,4588,0,Valve Sticking,3.37,15.37
9168,5.38,52.85,100,9.66,110,4589,0,Valve Sticking,2.96,43.43
9169,5.14,52.82,90,9.67,110,4589,0,Valve Sticking,3.76,37.3
9170,5.23,51.81,100,9.49,110,4590,0,Valve Sticking,3.35,42.93
9171,5.26,51.59,90,9.57,110,4590,0,Valve Sticking,3.54,21.3
9172,5.36,51.6,100,9.65,110,4591,0,Valve Sticking,3.72,44.79
9173,5.09,51.74,90,9.49,114.7,4591,0,Valve Sticking,2.94,7.11
9174,5.69,52.17,100,9.45,110,4592,0,Valve Sticking,3.94,48.38
9175,5.16,52.49,90,9.54,110,4592,0,Valve Sticking,3.75,21.7
9176,5.3,52.56,100,9.97,110,4593,0,Valve Sticking,3.97,33.74
9177,5.31,52.77,90,9.1,110.0,4593,0,Valve Sticking,3.61,24.26
9178,5.36,51.81,100,9.7,110,4594,0,Valve Sticking,3.93,25.63
9179,5.08,51.18,90,9.64,110,4594,0,Valve Sticking,3.49,33.66
9180,5.12,51.67,100,9.47,110,4595,0,Valve Sticking,2.86,13.07
9181,5.48,51.24,90,9.45,110,4595,0,Valve Sticking,3.62,29.95
9182,5.27,51.17,100,9.87,110.75,4596,0,Valve Sticking,2.64,25.41
9183,5.0,51.88,90,9.17,110,4596,0,Valve Sticking,3.57,8.38
9184,5.09,51.52,100,10.03,110,4597,0,Valve Sticking,3.36,32.2
9185,5.32,52.11,90,9.11,110,4597,0,Valve Sticking,2.59,49.18
9186,5.33,52.65,100,9.53,110,4598,0,Valve Sticking,2.88,45.39
9187,5.24,52.92,90,10.12,110.56,4598,0,Valve Sticking,4.0,5.97
9188,5.42,52.26,100,9.22,110,4599,0,Valve Sticking,3.13,28.68
9189,5.41,52.08,90,9.27,110,4599,0,Valve Sticking,3.93,49.96
9190,5.38,52.05,100,9.48,110,4600,0,Valve Sticking,3.47,14.15
9191,5.0,51.9,90,9.36,110,4600,0,Valve Sticking,2.65,8.71
9192,5.17,52.32,100,9.86,110,4601,0,Valve Sticking,2.85,26.49
9193,5.41,51.95,90,9.6,110,4601,0,Valve Sticking,2.88,29.45
9194,5.34,52.75,100,9.7,110,4602,0,Valve Sticking,3.92,42.68
9195,5.38,52.81,90,9.73,110,4602,0,Valve Sticking,2.56,24.3
9196,5.18,53.44,100,9.35,110,4603,0,Valve Sticking,3.1,20.11
9197,5.6,53.75,90,9.67,110,4603,0,Valve Sticking,3.56,36.09
9198,5.38,54.52,100,9.8,110,4604,0,Valve Sticking,2.59,40.84
9199,5.1,53.83,90,9.95,111.66,4604,0,Valve Sticking,2.96,5.07
9200,5.24,54.49,100,9.81,110,4605,0,Valve Sticking,2.54,41.13
9201,5.09,54.79,90,9.5,111.09,4605,0,Valve Sticking,3.89,25.12
9202,5.31,54.69,100,9.73,110,4606,0,Valve Sticking,3.65,35.49
9203,5.55,54.17,90,9.91,110,4606,0,Valve Sticking,3.23,47.01
9204,5.31,53.85,100,9.01,110,4607,0,Valve Sticking,3.82,12.9
9205,5.44,54.24,90,10.12,110,4607,0,Valve Sticking,2.79,23.73
9206,5.0,54.83,100,9.95,110,4608,0,Valve Sticking,3.44,13.64
9207,5.26,55.1,90,9.8,110,4608,0,Valve Sticking,2.86,30.42
9208,5.38,53.95,100,10.11,110,4609,0,Valve Sticking,3.65,44.96
9209,5.01,54.16,90,10.12,111.15,4609,0,Valve Sticking,2.65,7.53
9210,5.42,52.91,100,9.58,110,4610,0,Valve Sticking,3.9,39.94
9211,5.22,52.51,90,9.9,110,4610,0,Valve Sticking,3.83,31.11
9212,5.0,52.22,100,9.41,112.55,4611,0,Valve Sticking,2.76,5.32
9213,5.13,52.34,90,9.76,113.81,4611,0,Valve Sticking,3.84,11.39
9214,5.0,52.41,100,9.09,110,4612,0,Valve Sticking,3.46,15.04
9215,5.14,52.04,90,9.26,110,4612,0,Valve Sticking,3.06,37.27
9216,5.01,52.74,100,9.42,110,4613,0,Valve Sticking,2.73,12.9
9217,5.19,52.13,90,9.73,110,4613,0,Valve Sticking,2.82,26.57
9218,5.27,52.41,100,9.35,110,4614,0,Valve Sticking,3.58,34.62
9219,5.21,51.63,90,9.1,110,4614,0,Valve Sticking,3.73,10.51
9220,5.34,51.22,100,9.72,110,4615,0,Valve Sticking,3.78,37.49
9221,5.27,50.98,90,10.09,110,4615,0,Valve Sticking,3.03,29.44
9222,5.46,50.78,100,9.45,110,4616,0,Valve Sticking,2.77,42.24
9223,5.35,50.81,90,9.26,110,4616,0,Valve Sticking,3.77,38.47
9224,5.27,51.21,100,9.98,112.17,4617,0,Valve Sticking,3.58,27.06
9225,5.45,51.81,90,9.19,110,4617,0,Valve Sticking,2.9,31.25
9226,5.04,51.98,100,9.83,115.26,4618,0,Valve Sticking,2.58,7.31
9227,5.51,51.4,90,9.33,110,4618,0,Valve Sticking,3.98,40.62
9228,5.47,51.58,100,9.2,110,4619,0,Valve Sticking,2.96,46.45
9229,5.0,52.63,90,9.22,110,4619,0,Valve Sticking,2.58,27.49
9230,5.25,52.38,100,9.7,112.15,4620,0,Valve Sticking,3.28,14.62
9231,5.45,52.96,90,10.17,110,4620,0,Valve Sticking,3.87,48.59
9232,5.02,52.52,100,9.75,110.06,4621,0,Valve Sticking,3.58,11.84
9233,5.2,52.3,90,9.13,110,4621,0,Valve Sticking,2.54,22.2
9234,5.11,53.0,100,9.93,110,4622,0,Valve Sticking,3.01,16.13
9235,5.31,52.81,90,9.01,110,4622,0,Valve Sticking,3.16,47.44
9236,5.35,53.24,100,9.72,110,4623,0,Valve Sticking,3.07,38.53
9237,5.39,52.58,90,9.95,110,4623,0,Valve Sticking,2.81,32.16
9238,5.25,52.24,100,9.65,110,4624,0,Valve Sticking,3.29,21.15
9239,5.17,52.28,90,10.02,110,4624,0,Valve Sticking,2.54,32.71
9240,5.21,51.85,100,9.11,110,4625,0,Valve Sticking,3.74,10.52
9241,5.56,51.57,90,9.64,110,4625,0,Valve Sticking,2.78,26.98
9242,5.31,51.06,100,9.83,110,4626,0,Valve Sticking,3.59,41.82
9243,5.4,51.04,90,9.43,110,4626,0,Valve Sticking,2.75,32.33
9244,5.23,50.85,100,9.47,110,4627,0,Valve Sticking,3.48,17.38
9245,5.4,50.32,90,9.67,110,4627,0,Valve Sticking,2.88,38.52
9246,5.28,50.24,100,9.95,114.14,4628,0,Valve Sticking,2.56,20.71
9247,5.63,50.75,90,9.48,110,4628,0,Valve Sticking,3.61,43.65
9248,5.52,50.36,100,9.07,110,4629,0,Valve Sticking,3.11,49.74
9249,5.44,50.28,90,9.35,110,4629,0,Valve Sticking,2.56,28.08
9250,5.0,50.76,100,9.73,113.07,4630,0,Valve Sticking,3.23,19.0
9251,5.28,51.29,90,9.22,110,4630,0,Valve Sticking,2.62,42.39
9252,5.13,51.69,100,9.17,110,4631,0,Valve Sticking,2.87,18.24
9253,5.63,51.37,90,9.1,110,4631,0,Valve Sticking,3.16,46.61
9254,5.0,51.14,100,9.31,110,4632,0,Valve Sticking,2.79,17.62
9255,5.3,51.85,90,9.88,111.96,4632,0,Valve Sticking,3.41,14.55
9256,5.47,51.37,100,10.14,110,4633,0,Valve Sticking,3.32,32.32
9257,5.32,50.78,90,9.24,110.98,4633,0,Valve Sticking,3.46,20.23
9258,5.67,51.4,100,9.82,110,4634,0,Valve Sticking,3.79,49.55
9259,5.41,51.01,90,9.17,110,4634,0,Valve Sticking,3.08,26.15
9260,5.28,50.57,100,9.19,110,4635,0,Valve Sticking,3.01,20.0
9261,5.13,50.58,90,9.35,112.22,4635,0,Valve Sticking,3.9,6.07
9262,5.35,50.36,100,9.75,110,4636,0,Valve Sticking,2.76,43.37
9263,5.47,50.13,90,9.32,110,4636,0,Valve Sticking,2.8,48.78
9264,5.0,49.78,100,9.39,115.87,4637,0,Valve Sticking,2.9,13.63
9265,5.14,50.1,90,9.24,110,4637,0,Valve Sticking,3.4,27.84
9266,5.46,49.81,100,9.62,110,4638,0,Valve Sticking,3.77,26.77
9267,5.45,49.9,90,9.38,110,4638,0,Valve Sticking,3.11,46.15
9268,5.04,50.1,100,9.5,110,4639,0,Valve Sticking,3.01,23.19
9269,5.13,49.61,90,10.18,110,4639,0,Valve Sticking,3.87,32.08
9270,5.17,49.51,100,9.78,110,4640,0,Valve Sticking,3.47,22.16
9271,5.5,49.11,90,9.84,110,4640,0,Valve Sticking,3.55,41.74
9272,5.49,49.92,100,10.12,110,4641,0,Valve Sticking,3.66,49.39
9273,5.59,50.45,90,9.23,110,4641,0,Valve Sticking,3.18,40.42
9274,5.57,50.66,100,9.37,110,4642,0,Valve Sticking,3.01,44.66
9275,5.34,50.39,90,10.0,110,4642,0,Valve Sticking,3.84,38.6
9276,5.18,51.17,100,9.33,113.92,4643,0,Valve Sticking,2.67,10.27
9277,5.16,50.51,90,9.63,110,4643,0,Valve Sticking,3.3,23.31
9278,5.45,50.34,100,9.46,110,4644,0,Valve Sticking,3.52,48.05
9279,5.27,49.86,90,10.18,111.21,4644,0,Valve Sticking,3.6,17.97
9280,5.16,49.69,100,10.07,113.87,4645,0,Valve Sticking,3.09,9.33
9281,5.11,49.45,90,9.82,110,4645,0,Valve Sticking,2.75,17.47
9282,5.0,50.37,100,9.99,110,4646,0,Valve Sticking,3.16,6.51
9283,5.22,50.0,90,9.94,110.47,4646,0,Valve Sticking,3.31,12.81
9284,5.29,49.84,100,10.04,110,4647,0,Valve Sticking,3.77,23.09
9285,5.45,51.26,90,9.64,110,4647,0,Valve Sticking,2.7,32.3
9286,5.0,51.37,100,9.26,114.43,4648,0,Valve Sticking,3.58,11.27
9287,5.6,52.11,90,9.99,110,4648,0,Valve Sticking,2.76,37.61
9288,5.5,52.22,100,9.07,110,4649,0,Valve Sticking,3.86,43.77
9289,5.28,52.55,90,9.51,114.32,4649,0,Valve Sticking,3.51,19.92
9290,5.2,52.71,100,9.99,113.91,4650,0,Valve Sticking,3.08,22.06
9291,5.43,52.32,90,9.6,110,4650,0,Valve Sticking,2.53,25.2
9292,5.45,51.91,100,9.31,110,4651,0,Valve Sticking,3.76,33.31
9293,5.56,51.52,90,9.27,110,4651,0,Valve Sticking,3.81,36.03
9294,5.4,51.95,100,9.98,110,4652,0,Valve Sticking,2.5,29.28
9295,5.37,52.29,90,9.69,110,4652,0,Valve Sticking,2.67,43.96
9296,5.45,52.97,100,9.77,112.39,4653,0,Valve Sticking,3.05,28.66
9297,5.53,53.24,90,9.85,110,4653,0,Valve Sticking,3.75,48.64
9298,5.23,53.17,100,10.24,113.47,4654,0,Valve Sticking,3.01,24.08
9299,5.1,52.82,90,9.61,111.03,4654,0,Valve Sticking,3.44,9.5
9300,5.38,52.87,100,9.84,110,4655,0,Valve Sticking,2.93,17.53
9301,5.24,52.6,90,9.55,110,4655,0,Valve Sticking,4.0,24.82
9302,5.34,52.77,100,9.6,111.02,4656,0,Valve Sticking,3.09,13.84
9303,5.37,53.37,90,9.56,110,4656,0,Valve Sticking,3.61,23.89
9304,5.28,53.19,100,9.62,110,4657,0,Valve Sticking,3.88,19.8
9305,5.48,52.69,90,9.54,110,4657,0,Valve Sticking,3.31,31.59
9306,5.02,52.33,100,9.47,110,4658,0,Valve Sticking,3.65,20.16
9307,5.01,53.17,90,9.62,110,4658,0,Valve Sticking,3.82,25.94
9308,5.19,52.04,100,9.28,110,4659,0,Valve Sticking,3.62,42.31
9309,5.64,51.9,90,9.28,110,4659,0,Valve Sticking,3.98,42.72
9310,5.0,52.81,100,10.0,110.77,4660,0,Valve Sticking,3.86,16.35
9311,5.04,52.33,90,9.91,110,4660,0,Valve Sticking,2.66,17.92
9312,5.2,52.61,100,9.4,110,4661,0,Valve Sticking,4.0,31.31
9313,5.23,52.49,90,10.16,110,4661,0,Valve Sticking,3.79,31.6
9314,5.39,52.1,100,10.07,110,4662,0,Valve Sticking,3.52,26.65
9315,5.38,52.0,90,9.31,110,4662,0,Valve Sticking,3.29,28.42
9316,5.21,51.65,100,9.55,111.09,4663,0,Valve Sticking,3.84,23.21
9317,5.56,51.82,90,9.63,110,4663,0,Valve Sticking,2.91,47.94
