Time,RunID,Step,PlannedFault,ObservedFault,Severity,FaultStart,RiseTime,MaximumSeverity,Direction,LoadPhase,ValveEvent
18812,48,11,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18813,48,12,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18814,48,13,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18815,48,14,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18816,48,15,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18817,48,16,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18818,48,17,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18819,48,18,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18820,48,19,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18821,48,20,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18822,48,21,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18823,48,22,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18824,48,23,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18825,48,24,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18826,48,25,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18827,48,26,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18828,48,27,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18829,48,28,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18830,48,29,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18831,48,30,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18832,48,31,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18833,48,32,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18834,48,33,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18835,48,34,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18836,48,35,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18837,48,36,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18838,48,37,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18839,48,38,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18840,48,39,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18841,48,40,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18842,48,41,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18843,48,42,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18844,48,43,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18845,48,44,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18846,48,45,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18847,48,46,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18848,48,47,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18849,48,48,Valve Sticking,Healthy,0.0,50,77,0.4,1,1,0
18850,48,49,Valve Sticking,Healthy,0.0,50,77,0.4,-1,1,0
18851,48,50,Valve Sticking,Healthy,0.0002,50,77,0.4,-1,1,0
18852,48,51,Valve Sticking,Healthy,0.0008,50,77,0.4,-1,1,0
18853,48,52,Valve Sticking,Healthy,0.0018,50,77,0.4,-1,1,0
18854,48,53,Valve Sticking,Healthy,0.0031,50,77,0.4,-1,1,0
18855,48,54,Valve Sticking,Healthy,0.0048,50,77,0.4,-1,1,0
18856,48,55,Valve Sticking,Healthy,0.0069,50,77,0.4,-1,1,0
18857,48,56,Valve Sticking,Healthy,0.0093,50,77,0.4,-1,1,0
18858,48,57,Valve Sticking,Healthy,0.0121,50,77,0.4,-1,1,0
18859,48,58,Valve Sticking,Healthy,0.0151,50,77,0.4,-1,1,0
18860,48,59,Valve Sticking,Healthy,0.0185,50,77,0.4,1,1,0
18861,48,60,Valve Sticking,Healthy,0.0222,50,77,0.4,1,1,0
18862,48,61,Valve Sticking,Healthy,0.0261,50,77,0.4,1,1,0
18863,48,62,Valve Sticking,Healthy,0.0304,50,77,0.4,1,1,0
18864,48,63,Valve Sticking,Healthy,0.0349,50,77,0.4,1,1,0
18865,48,64,Valve Sticking,Healthy,0.0396,50,77,0.4,1,1,0
18866,48,65,Valve Sticking,Healthy,0.0446,50,77,0.4,1,1,0
18867,48,66,Valve Sticking,Healthy,0.0499,50,77,0.4,1,1,0
18868,48,67,Valve Sticking,Healthy,0.0554,50,77,0.4,1,1,0
18869,48,68,Valve Sticking,Healthy,0.061,50,77,0.4,1,1,0
18870,48,69,Valve Sticking,Healthy,0.0669,50,77,0.4,-1,1,0
18871,48,70,Valve Sticking,Healthy,0.073,50,77,0.4,-1,1,0
18872,48,71,Valve Sticking,Healthy,0.0793,50,77,0.4,-1,1,0
18873,48,72,Valve Sticking,Healthy,0.0857,50,77,0.4,-1,1,0
18874,48,73,Valve Sticking,Healthy,0.0924,50,77,0.4,-1,1,0
18875,48,74,Valve Sticking,Healthy,0.0991,50,77,0.4,-1,1,0
18876,48,75,Valve Sticking,Healthy,0.106,50,77,0.4,-1,1,0
18877,48,76,Valve Sticking,Healthy,0.1131,50,77,0.4,-1,1,0
18878,48,77,Valve Sticking,Healthy,0.1202,50,77,0.4,-1,1,0
18879,48,78,Valve Sticking,Healthy,0.1275,50,77,0.4,-1,1,0
18880,48,79,Valve Sticking,Healthy,0.1348,50,77,0.4,1,1,0
18881,48,80,Valve Sticking,Healthy,0.1423,50,77,0.4,1,2,0
18882,48,81,Valve Sticking,Healthy,0.1498,50,77,0.4,1,2,0
18883,48,82,Valve Sticking,Valve Sticking,0.1574,50,77,0.4,1,2,0
18884,48,83,Valve Sticking,Valve Sticking,0.1651,50,77,0.4,1,2,0
18885,48,84,Valve Sticking,Valve Sticking,0.1728,50,77,0.4,1,2,0
18886,48,85,Valve Sticking,Valve Sticking,0.1805,50,77,0.4,1,2,0
18887,48,86,Valve Sticking,Valve Sticking,0.1883,50,77,0.4,1,2,0
18888,48,87,Valve Sticking,Valve Sticking,0.1961,50,77,0.4,1,2,0
18889,48,88,Valve Sticking,Valve Sticking,0.2039,50,77,0.4,1,2,0
18890,48,89,Valve Sticking,Valve Sticking,0.2117,50,77,0.4,-1,2,0
18891,48,90,Valve Sticking,Valve Sticking,0.2195,50,77,0.4,-1,2,0
18892,48,91,Valve Sticking,Valve Sticking,0.2272,50,77,0.4,-1,2,0
18893,48,92,Valve Sticking,Valve Sticking,0.2349,50,77,0.4,-1,2,0
18894,48,93,Valve Sticking,Valve Sticking,0.2426,50,77,0.4,-1,2,0
18895,48,94,Valve Sticking,Valve Sticking,0.2502,50,77,0.4,-1,2,0
18896,48,95,Valve Sticking,Valve Sticking,0.2577,50,77,0.4,-1,2,0
18897,48,96,Valve Sticking,Valve Sticking,0.2652,50,77,0.4,-1,2,0
18898,48,97,Valve Sticking,Valve Sticking,0.2725,50,77,0.4,-1,2,0
18899,48,98,Valve Sticking,Valve Sticking,0.2798,50,77,0.4,-1,2,0
18900,48,99,Valve Sticking,Valve Sticking,0.2869,50,77,0.4,1,2,0
18901,48,100,Valve Sticking,Valve Sticking,0.294,50,77,0.4,1,2,0
18902,48,101,Valve Sticking,Valve Sticking,0.3009,50,77,0.4,1,2,0
18903,48,102,Valve Sticking,Valve Sticking,0.3076,50,77,0.4,1,2,0
18904,48,103,Valve Sticking,Valve Sticking,0.3143,50,77,0.4,1,2,0
18905,48,104,Valve Sticking,Valve Sticking,0.3207,50,77,0.4,1,2,1
18906,48,105,Valve Sticking,Valve Sticking,0.327,50,77,0.4,1,2,1
18907,48,106,Valve Sticking,Valve Sticking,0.3331,50,77,0.4,1,2,1
18908,48,107,Valve Sticking,Valve Sticking,0.339,50,77,0.4,1,2,0
18909,48,108,Valve Sticking,Valve Sticking,0.3446,50,77,0.4,1,2,0
18910,48,109,Valve Sticking,Valve Sticking,0.3501,50,77,0.4,1,2,1
18911,48,110,Valve Sticking,Valve Sticking,0.3554,50,77,0.4,1,2,1
18912,48,111,Valve Sticking,Valve Sticking,0.3604,50,77,0.4,1,2,1
18913,48,112,Valve Sticking,Valve Sticking,0.3651,50,77,0.4,1,2,1
18914,48,113,Valve Sticking,Valve Sticking,0.3696,50,77,0.4,1,2,1
18915,48,114,Valve Sticking,Valve Sticking,0.3739,50,77,0.4,1,2,1
18916,48,115,Valve Sticking,Valve Sticking,0.3778,50,77,0.4,-1,2,1
18917,48,116,Valve Sticking,Valve Sticking,0.3815,50,77,0.4,-1,2,1
18918,48,117,Valve Sticking,Valve Sticking,0.3849,50,77,0.4,-1,2,1
18919,48,118,Valve Sticking,Valve Sticking,0.3879,50,77,0.4,-1,2,1
18920,48,119,Valve Sticking,Valve Sticking,0.3907,50,77,0.4,-1,2,0
18921,48,120,Valve Sticking,Valve Sticking,0.3931,50,77,0.4,-1,2,0
18922,48,121,Valve Sticking,Valve Sticking,0.3952,50,77,0.4,-1,2,0
18923,48,122,Valve Sticking,Valve Sticking,0.3969,50,77,0.4,-1,2,0
18924,48,123,Valve Sticking,Valve Sticking,0.3982,50,77,0.4,-1,2,0
18925,48,124,Valve Sticking,Valve Sticking,0.3992,50,77,0.4,-1,2,0
18926,48,125,Valve Sticking,Valve Sticking,0.3998,50,77,0.4,-1,2,0
18927,48,126,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18928,48,127,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18929,48,128,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18930,48,129,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18931,48,130,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18932,48,131,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18933,48,132,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18934,48,133,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18935,48,134,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18936,48,135,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18937,48,136,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18938,48,137,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18939,48,138,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18940,48,139,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18941,48,140,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18942,48,141,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18943,48,142,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18944,48,143,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18945,48,144,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18946,48,145,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18947,48,146,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18948,48,147,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18949,48,148,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18950,48,149,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,2,0
18951,48,150,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18952,48,151,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18953,48,152,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18954,48,153,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18955,48,154,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18956,48,155,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18957,48,156,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,0
18958,48,157,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18959,48,158,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18960,48,159,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,2,1
18961,48,160,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18962,48,161,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18963,48,162,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18964,48,163,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18965,48,164,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18966,48,165,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18967,48,166,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18968,48,167,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18969,48,168,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18970,48,169,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18971,48,170,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18972,48,171,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18973,48,172,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18974,48,173,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18975,48,174,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18976,48,175,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
18977,48,176,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18978,48,177,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18979,48,178,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18980,48,179,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18981,48,180,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18982,48,181,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18983,48,182,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18984,48,183,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18985,48,184,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18986,48,185,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18987,48,186,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18988,48,187,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,1
18989,48,188,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18990,48,189,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18991,48,190,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18992,48,191,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18993,48,192,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
18994,48,193,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18995,48,194,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18996,48,195,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18997,48,196,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18998,48,197,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
18999,48,198,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19000,48,199,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19001,48,200,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19002,48,201,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19003,48,202,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19004,48,203,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19005,48,204,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19006,48,205,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19007,48,206,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19008,48,207,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19009,48,208,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19010,48,209,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19011,48,210,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19012,48,211,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19013,48,212,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19014,48,213,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19015,48,214,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19016,48,215,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19017,48,216,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19018,48,217,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19019,48,218,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19020,48,219,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19021,48,220,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19022,48,221,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19023,48,222,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19024,48,223,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19025,48,224,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19026,48,225,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19027,48,226,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19028,48,227,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19029,48,228,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19030,48,229,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19031,48,230,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19032,48,231,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19033,48,232,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,3,0
19034,48,233,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19035,48,234,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19036,48,235,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19037,48,236,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,0
19038,48,237,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
19039,48,238,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
19040,48,239,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,3,1
19041,48,240,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19042,48,241,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19043,48,242,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19044,48,243,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19045,48,244,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19046,48,245,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19047,48,246,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19048,48,247,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19049,48,248,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19050,48,249,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19051,48,250,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19052,48,251,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19053,48,252,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19054,48,253,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19055,48,254,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19056,48,255,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,1
19057,48,256,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,1
19058,48,257,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,1
19059,48,258,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19060,48,259,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19061,48,260,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19062,48,261,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19063,48,262,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19064,48,263,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19065,48,264,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19066,48,265,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19067,48,266,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19068,48,267,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19069,48,268,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19070,48,269,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19071,48,270,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19072,48,271,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19073,48,272,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19074,48,273,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19075,48,274,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19076,48,275,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19077,48,276,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19078,48,277,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19079,48,278,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19080,48,279,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19081,48,280,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19082,48,281,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19083,48,282,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19084,48,283,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19085,48,284,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19086,48,285,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19087,48,286,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19088,48,287,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19089,48,288,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19090,48,289,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19091,48,290,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19092,48,291,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19093,48,292,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19094,48,293,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,1
19095,48,294,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19096,48,295,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19097,48,296,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19098,48,297,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19099,48,298,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19100,48,299,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19101,48,300,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19102,48,301,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19103,48,302,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19104,48,303,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19105,48,304,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19106,48,305,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19107,48,306,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19108,48,307,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19109,48,308,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19110,48,309,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,4,0
19111,48,310,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19112,48,311,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19113,48,312,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19114,48,313,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19115,48,314,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19116,48,315,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19117,48,316,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19118,48,317,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19119,48,318,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19120,48,319,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,4,0
19121,48,320,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19122,48,321,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19123,48,322,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19124,48,323,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19125,48,324,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19126,48,325,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19127,48,326,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19128,48,327,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19129,48,328,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19130,48,329,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19131,48,330,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19132,48,331,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19133,48,332,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19134,48,333,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19135,48,334,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19136,48,335,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19137,48,336,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19138,48,337,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19139,48,338,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,1
19140,48,339,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19141,48,340,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19142,48,341,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19143,48,342,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19144,48,343,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19145,48,344,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19146,48,345,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19147,48,346,Valve Sticking,Valve Sticking,0.4,50,77,0.4,-1,5,0
19148,48,347,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19149,48,348,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
19150,48,349,Valve Sticking,Valve Sticking,0.4,50,77,0.4,1,5,0
