Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
8687,5.15,37.25,70,10.01,121.58,14,73.96,Seal Wear,1.03,7.64
8688,5.01,37.02,80,10.2,118.42,14,73.88,Seal Wear,1.58,8.0
8689,4.88,37.39,90,9.83,118.23,14,73.78,Seal Wear,2.23,8.02
8690,4.89,37.23,100,9.8,121.23,14,73.61,Seal Wear,1.64,8.29
8691,4.75,37.72,90,10.09,121.12,14,73.5,Seal Wear,2.26,8.52
8692,5.03,37.33,80,10.39,120.7,14,73.38,Seal Wear,1.3,8.33
8693,5.15,36.85,70,9.94,120.96,14,73.27,Seal Wear,1.06,8.43
8694,4.94,37.21,60,10.28,123.1,14,73.18,Seal Wear,1.47,7.82
8695,4.89,37.47,50,10.59,124.4,14,73.05,Seal Wear,0.94,8.25
8696,4.84,37.86,40,9.87,121.79,14,72.93,Seal Wear,1.85,8.2
8697,4.94,38.24,30,10.08,119.75,14,72.78,Seal Wear,1.55,8.76
8698,5.06,38.11,20,9.88,122.33,14,72.61,Seal Wear,1.85,8.45
8699,4.92,38.61,10,10.17,121.17,14,72.45,Seal Wear,1.48,8.98
8700,4.86,38.35,0,10.33,124.07,15,72.32,Seal Wear,2.1,8.62
8701,4.92,38.04,10,10.46,123.81,15,72.17,Seal Wear,2.49,8.21
8702,4.93,38.21,20,10.5,121.59,15,72.08,Seal Wear,0.95,7.96
8703,4.97,37.73,30,10.01,119.52,15,71.95,Seal Wear,1.52,7.37
8704,4.9,37.13,40,10.33,123.55,15,71.85,Seal Wear,2.48,7.94
8705,5.1,36.88,50,10.2,117.7,15,71.77,Seal Wear,1.48,8.23
8706,5.01,37.06,60,10.29,116.38,15,71.67,Seal Wear,2.03,8.27
8707,4.75,36.43,70,9.93,122.6,15,71.5,Seal Wear,2.32,7.63
8708,5.01,36.72,80,10.23,122.29,15,71.33,Seal Wear,0.86,7.45
8709,4.93,37.25,90,10.07,123.18,15,71.18,Seal Wear,0.98,7.31
8710,4.99,38.03,100,9.86,122.2,15,71.04,Seal Wear,1.63,7.29
8711,4.98,38.53,90,10.1,124.85,15,70.96,Seal Wear,1.35,7.81
8712,4.74,38.35,80,9.9,125.69,15,70.8,Seal Wear,1.74,8.01
8713,4.99,38.38,70,10.1,122.21,15,70.69,Seal Wear,2.12,8.36
8714,5.05,38.72,60,10.07,118.52,15,70.58,Seal Wear,1.85,8.1
8715,5.15,38.42,50,10.44,117.6,15,70.47,Seal Wear,1.75,8.25
8716,4.98,38.62,40,10.07,119.36,15,70.3,Seal Wear,1.99,8.65
8717,5.09,38.45,30,10.31,120.06,15,70.17,Seal Wear,1.84,8.17
8718,4.83,37.95,20,10.41,121.96,15,70.04,Seal Wear,1.21,7.88
8719,4.91,38.1,10,9.95,124.32,15,69.88,Seal Wear,2.25,7.3
8720,4.96,38.42,0,10.37,123.7,16,69.71,Seal Wear,1.34,6.98
8721,4.7,37.95,10,9.68,120.26,16,69.6,Seal Wear,1.42,6.39
8722,4.71,37.69,20,9.96,122.69,16,69.43,Seal Wear,0.81,6.58
8723,5.0,37.79,30,10.54,121.77,16,69.3,Seal Wear,1.54,6.99
8724,5.04,38.03,40,10.46,123.59,16,69.19,Seal Wear,1.85,7.44
8725,4.94,37.68,50,10.38,123.41,16,69.12,Seal Wear,2.2,8.11
8726,4.73,37.54,60,9.95,122.87,16,68.96,Seal Wear,2.36,7.66
8727,5.02,37.76,70,9.89,119.18,16,68.87,Seal Wear,1.24,6.98
8728,4.94,37.13,80,10.15,125.21,16,68.76,Seal Wear,1.9,6.99
8729,5.03,36.82,90,9.91,121.14,16,68.64,Seal Wear,0.79,7.71
8730,5.08,36.59,100,9.91,122.17,16,68.49,Seal Wear,1.22,8.03
8731,5.14,36.83,90,10.14,121.65,16,68.36,Seal Wear,1.38,8.32
8732,4.94,37.01,80,10.0,119.14,16,68.19,Seal Wear,1.99,8.02
8733,5.01,36.95,70,10.53,121.07,16,68.07,Seal Wear,1.02,8.44
8734,4.92,37.52,60,10.61,118.79,16,67.98,Seal Wear,1.64,8.77
8735,4.95,37.83,50,10.02,124.32,16,67.89,Seal Wear,2.03,9.27
8736,4.8,38.13,40,10.49,120.28,16,67.78,Seal Wear,1.03,9.38
8737,4.94,38.5,30,9.67,117.78,16,67.69,Seal Wear,2.08,9.07
8738,4.93,38.71,20,10.28,120.32,16,67.53,Seal Wear,1.56,8.88
8739,5.02,38.5,10,9.93,125.14,16,67.37,Seal Wear,1.44,9.19
8740,5.13,37.9,0,10.3,121.63,17,67.28,Seal Wear,2.2,9.42
8741,5.05,38.39,10,10.16,120.07,17,67.18,Seal Wear,2.14,8.95
8742,4.89,38.3,20,9.96,125.47,17,67.08,Seal Wear,1.96,8.21
8743,5.1,38.41,30,10.33,119.64,17,66.93,Seal Wear,2.39,7.82
8744,5.05,38.31,40,10.26,124.56,17,66.84,Seal Wear,0.83,8.17
8745,5.04,38.24,50,10.16,121.72,17,66.73,Seal Wear,1.37,7.63
8746,5.08,38.12,60,10.15,121.58,17,66.56,Seal Wear,1.93,7.99
8747,4.99,38.14,70,9.74,120.25,17,66.44,Seal Wear,1.76,8.36
8748,4.93,38.57,80,10.44,122.28,17,66.32,Seal Wear,2.29,8.9
8749,4.98,38.22,90,10.06,120.2,17,66.17,Seal Wear,1.55,8.18
8750,4.99,37.82,100,9.98,122.2,17,66.0,Seal Wear,1.23,8.23
8751,4.96,38.23,90,10.48,126.17,17,65.92,Seal Wear,1.16,7.56
8752,4.84,38.18,80,10.06,127.21,17,65.77,Seal Wear,2.43,6.96
8753,4.87,38.44,70,10.21,121.12,17,65.62,Seal Wear,0.88,7.1
8754,4.95,37.95,60,9.98,120.51,17,65.51,Seal Wear,1.82,7.37
8755,4.88,37.96,50,10.27,120.42,17,65.43,Seal Wear,1.84,7.27
8756,5.15,38.29,40,10.28,126.54,17,65.29,Seal Wear,1.38,7.71
8757,5.01,38.37,30,9.81,124.67,17,65.16,Seal Wear,2.35,8.21
8758,5.03,38.54,20,9.96,121.22,17,65.06,Seal Wear,1.34,8.79
8759,5.15,38.66,10,10.03,124.02,17,64.91,Seal Wear,1.85,8.19
8760,4.9,38.75,0,9.84,124.84,18,64.8,Seal Wear,1.94,8.17
8761,4.95,39.08,10,9.89,121.04,18,64.72,Seal Wear,2.12,8.72
8762,4.96,38.97,20,10.39,120.62,18,64.55,Seal Wear,1.53,8.02
8763,5.04,38.7,30,10.3,121.78,18,64.39,Seal Wear,1.22,8.48
8764,4.82,38.32,40,10.59,125.59,18,64.27,Seal Wear,2.32,7.9
8765,5.01,38.14,50,10.09,123.79,18,64.13,Seal Wear,1.82,7.41
8766,5.07,38.52,60,10.29,122.44,18,64.01,Seal Wear,2.13,8.01
8767,4.89,38.04,70,10.03,120.76,18,63.87,Seal Wear,1.42,8.45
8768,4.98,38.11,80,10.02,119.83,18,63.71,Seal Wear,1.01,8.71
8769,5.02,38.47,90,10.14,121.18,18,63.61,Seal Wear,2.17,9.21
8770,5.18,38.34,100,10.4,124.2,18,63.46,Seal Wear,1.99,8.7
8771,4.82,38.12,90,10.24,121.21,18,63.32,Seal Wear,1.81,8.86
8772,5.08,38.25,80,10.14,119.44,18,63.21,Seal Wear,1.28,9.15
8773,5.0,37.7,70,10.56,116.83,18,63.07,Seal Wear,1.8,8.64
8774,5.03,37.48,60,9.9,122.81,18,62.99,Seal Wear,1.2,8.84
8775,5.01,38.04,50,10.45,123.9,18,62.88,Seal Wear,0.76,8.19
8776,4.83,37.44,40,10.02,120.57,18,62.72,Seal Wear,1.07,8.72
8777,4.96,38.07,30,9.96,120.93,18,62.56,Seal Wear,2.21,9.0
8778,4.88,37.84,20,10.06,120.83,18,62.4,Seal Wear,0.87,9.32
8779,4.93,37.78,10,10.48,122.94,18,62.24,Seal Wear,1.9,8.57
8780,4.86,38.0,0,9.9,119.65,19,62.09,Seal Wear,2.24,8.85
8781,4.78,38.25,10,10.63,122.18,19,61.92,Seal Wear,0.84,8.18
8782,4.84,38.44,20,9.99,121.2,19,61.83,Seal Wear,1.64,8.31
8783,4.96,38.81,30,9.94,122.14,19,61.7,Seal Wear,1.95,7.81
8784,5.15,38.71,40,9.78,120.43,19,61.62,Seal Wear,1.23,7.65
8785,4.82,38.94,50,10.36,119.96,19,61.47,Seal Wear,1.76,7.89
8786,4.79,38.48,60,10.34,122.43,19,61.36,Seal Wear,2.24,7.7
8787,4.85,38.45,70,9.85,121.89,19,61.28,Seal Wear,2.43,7.52
8788,4.92,37.69,80,10.22,125.2,19,61.2,Seal Wear,1.81,6.9
8789,5.01,38.05,90,10.19,119.39,19,61.03,Seal Wear,1.61,6.73
8790,4.84,38.06,100,10.31,118.17,19,60.93,Seal Wear,1.15,6.41
8791,5.08,37.67,90,9.96,120.32,19,60.82,Seal Wear,1.74,6.14
8792,4.87,37.93,80,10.29,123.7,19,60.67,Seal Wear,2.14,6.95
8793,4.93,38.52,70,9.96,119.13,19,60.52,Seal Wear,1.1,6.97
8794,4.98,39.09,60,10.07,122.75,19,60.39,Seal Wear,0.75,7.72
8795,4.84,38.84,50,10.09,125.24,19,60.25,Seal Wear,1.94,7.96
8796,4.82,38.99,40,10.38,122.83,19,60.16,Seal Wear,1.45,7.3
8797,4.77,38.41,30,10.29,118.04,19,60.07,Seal Wear,2.06,6.82
8798,5.11,38.95,20,9.91,118.08,19,59.99,Seal Wear,0.89,7.19
8799,4.88,38.51,10,10.1,126.33,19,59.87,Seal Wear,1.21,7.01
8800,4.93,38.47,0,10.23,127.63,20,59.74,Seal Wear,2.22,6.48
8801,5.28,30.24,10,10.27,124.98,0,100.0,Healthy,0.34,16.08
8802,5.35,30.32,20,9.75,123.57,0,100.0,Healthy,0.5,17.22
8803,5.2,30.47,30,9.82,123.24,0,99.99,Healthy,0.4,18.18
8804,5.36,30.72,40,9.99,124.41,0,99.99,Healthy,0.5,18.59
8805,5.17,30.91,50,9.86,125.12,0,99.99,Healthy,0.32,18.78
8806,5.34,31.14,60,10.21,124.69,0,99.99,Healthy,0.51,19.15
8807,5.25,31.38,70,9.7,124.16,0,99.98,Healthy,0.41,20.39
8808,5.26,31.45,80,10.07,121.93,0,99.98,Healthy,0.51,21.24
8809,5.36,31.45,90,9.67,122.94,0,99.98,Healthy,0.31,21.4
8810,5.23,31.43,100,9.92,122.17,0,99.97,Healthy,0.33,22.33
8811,5.45,31.56,90,9.83,123.03,0,99.97,Healthy,0.32,23.26
8812,5.41,31.74,80,10.03,119.9,0,99.97,Healthy,0.42,24.35
8813,5.45,31.85,70,10.14,122.57,0,99.97,Healthy,0.35,25.37
8814,5.3,31.84,60,10.04,122.86,0,99.96,Healthy,0.49,25.16
8815,5.45,31.93,50,10.09,123.71,0,99.96,Healthy,0.39,24.82
8816,5.44,32.0,40,9.77,122.78,0,99.96,Healthy,0.47,25.61
8817,5.37,31.99,30,10.11,123.25,0,99.96,Healthy,0.47,25.63
8818,5.37,32.14,20,10.34,122.73,0,99.96,Healthy,0.43,25.18
8819,5.39,32.17,10,10.3,120.88,0,99.95,Healthy,0.51,25.18
8820,5.31,32.3,0,9.66,119.95,1,99.95,Healthy,0.35,25.18
8821,5.47,32.25,10,10.19,119.76,1,99.95,Healthy,0.4,25.87
8822,5.35,32.32,20,10.31,123.29,1,99.95,Healthy,0.53,26.7
8823,5.54,32.29,30,10.2,122.05,1,99.95,Healthy,0.38,27.29
8824,5.41,32.23,40,10.27,121.87,1,99.95,Healthy,0.53,26.86
8825,5.44,32.27,50,10.24,122.71,1,99.94,Healthy,0.38,27.54
8826,5.54,32.36,60,9.67,121.85,1,99.94,Healthy,0.55,27.34
8827,5.42,32.28,70,10.15,121.25,1,99.94,Healthy,0.52,27.89
8828,5.38,32.27,80,10.09,122.96,1,99.94,Healthy,0.42,27.78
8829,5.34,32.3,90,10.23,121.84,1,99.93,Healthy,0.42,27.42
8830,5.47,32.34,100,9.98,123.49,1,99.93,Healthy,0.42,28.05
8831,5.48,32.49,90,9.81,119.11,1,99.93,Healthy,0.34,27.55
8832,5.48,32.55,80,10.15,119.45,1,99.93,Healthy,0.4,28.16
8833,5.45,32.66,70,10.07,122.52,1,99.93,Healthy,0.47,28.6
8834,5.4,32.55,60,10.05,121.29,1,99.92,Healthy,0.47,28.23
8835,5.59,32.71,50,9.67,123.26,1,99.92,Healthy,0.39,28.43
8836,5.5,32.84,40,10.06,120.78,1,99.92,Healthy,0.38,28.95
8837,5.43,32.84,30,9.94,121.88,1,99.91,Healthy,0.46,29.19
8838,5.52,32.77,20,10.25,121.95,1,99.91,Healthy,0.45,29.81
8839,5.62,32.79,10,10.05,118.23,1,99.91,Healthy,0.5,30.13
8840,5.43,32.91,0,9.67,121.06,2,99.91,Healthy,0.48,29.62
8841,5.48,32.99,10,10.23,119.49,2,99.9,Healthy,0.46,30.03
8842,5.47,33.11,20,10.11,118.62,2,99.9,Healthy,0.52,29.35
8843,5.43,33.04,30,10.01,118.47,2,99.9,Healthy,0.54,29.57
8844,5.59,33.18,40,9.78,118.83,2,99.9,Healthy,0.33,28.86
8845,5.43,33.07,50,9.88,118.4,2,99.9,Healthy,0.46,29.24
8846,5.61,33.21,60,10.04,122.51,2,99.89,Healthy,0.4,29.79
8847,5.47,33.28,70,10.32,122.65,2,99.89,Healthy,0.54,29.02
8848,5.5,33.17,80,9.67,119.0,2,99.89,Healthy,0.52,28.73
8849,5.55,33.15,90,9.9,123.26,2,99.88,Healthy,0.53,28.71
8850,5.45,33.08,100,9.94,121.7,2,99.88,Healthy,0.4,29.26
8851,5.44,32.97,90,10.17,119.62,2,99.88,Healthy,0.49,29.18
8852,5.57,33.05,80,10.23,119.36,2,99.88,Healthy,0.4,29.59
8853,5.47,33.11,70,10.14,123.03,2,99.88,Healthy,0.54,29.71
8854,5.49,32.98,60,10.01,122.46,2,99.88,Healthy,0.53,30.21
8855,5.61,32.96,50,10.25,122.8,2,99.87,Healthy,0.46,30.69
8856,5.48,32.91,40,10.0,121.81,2,99.87,Healthy,0.34,31.17
8857,5.57,32.87,30,10.16,118.39,2,99.87,Healthy,0.38,30.52
8858,5.49,32.97,20,9.9,122.53,2,99.87,Healthy,0.5,30.16
8859,5.45,33.06,10,10.07,120.49,2,99.86,Healthy,0.42,30.58
8860,5.48,33.19,0,10.14,119.66,3,99.86,Healthy,0.45,30.05
8861,5.55,33.19,10,10.25,122.65,3,99.86,Healthy,0.35,30.28
8862,5.55,33.2,20,10.21,118.46,3,99.85,Healthy,0.49,30.64
8863,5.56,33.13,30,10.01,120.62,3,99.85,Healthy,0.4,29.89
8864,5.51,33.08,40,10.28,118.77,3,99.85,Healthy,0.39,30.0
8865,5.62,33.1,50,10.13,121.57,3,99.84,Healthy,0.46,30.11
8866,5.53,33.16,60,9.74,120.06,3,99.84,Healthy,0.52,29.69
8867,5.57,33.11,70,10.02,118.76,3,99.84,Healthy,0.35,30.28
8868,5.6,33.0,80,9.88,118.14,3,99.84,Healthy,0.38,30.12
8869,5.51,32.89,90,9.66,122.03,3,99.84,Healthy,0.45,30.66
8870,5.45,32.88,100,9.73,122.14,3,99.84,Healthy,0.56,30.84
8871,5.39,32.78,90,9.89,121.39,3,99.83,Healthy,0.44,30.15
8872,5.45,32.75,80,9.74,121.83,3,99.83,Healthy,0.4,29.45
8873,5.6,32.74,70,9.82,122.39,3,99.83,Healthy,0.54,29.82
8874,5.59,32.69,60,10.1,118.48,3,99.83,Healthy,0.49,29.68
8875,5.57,32.71,50,9.97,121.39,3,99.83,Healthy,0.5,29.93
8876,5.55,32.61,40,10.01,121.3,3,99.82,Healthy,0.49,29.55
8877,5.52,32.57,30,9.97,123.02,3,99.82,Healthy,0.39,29.45
8878,5.4,32.49,20,10.31,119.38,3,99.82,Healthy,0.39,29.85
8879,5.43,32.5,10,9.75,119.11,3,99.81,Healthy,0.52,29.06
8880,5.49,32.57,0,10.23,119.73,4,99.81,Healthy,0.5,29.32
8881,5.61,32.61,10,9.86,119.3,4,99.81,Healthy,0.4,29.63
8882,5.42,32.66,20,10.13,118.89,4,99.81,Healthy,0.52,30.13
8883,5.51,32.76,30,9.88,121.9,4,99.81,Healthy,0.49,30.46
8884,5.54,32.72,40,9.78,122.09,4,99.8,Healthy,0.45,30.98
8885,5.59,32.86,50,9.82,119.46,4,99.8,Healthy,0.38,30.46
8886,5.57,32.9,60,10.34,121.12,4,99.8,Healthy,0.35,29.89
8887,5.47,32.9,70,10.16,118.56,4,99.8,Healthy,0.55,29.42
8888,5.56,32.79,80,10.07,122.23,4,99.79,Healthy,0.42,29.51
8889,5.55,32.83,90,9.88,120.38,4,99.79,Healthy,0.41,29.97
8890,5.48,32.77,100,9.83,120.6,4,99.79,Healthy,0.56,30.49
8891,5.55,32.76,90,9.89,119.82,4,99.79,Healthy,0.43,30.84
8892,5.46,32.78,80,10.18,120.53,4,99.78,Healthy,0.54,30.88
8893,5.53,32.88,70,9.66,117.94,4,99.78,Healthy,0.41,30.81
8894,5.55,33.01,60,10.09,120.96,4,99.78,Healthy,0.37,31.03
8895,5.41,33.0,50,10.15,117.9,4,99.78,Healthy,0.43,31.01
8896,5.51,32.89,40,10.2,119.94,4,99.77,Healthy,0.47,31.28
8897,5.59,32.94,30,9.76,118.92,4,99.77,Healthy,0.44,31.1
8898,5.63,32.9,20,10.13,118.36,4,99.77,Healthy,0.38,31.09
8899,5.4,32.88,10,9.9,118.11,4,99.77,Healthy,0.35,30.7
8900,5.41,32.99,0,10.03,120.58,5,99.76,Healthy,0.45,31.22
8901,5.59,33.04,10,9.85,119.79,5,99.76,Healthy,0.51,31.1
8902,5.52,32.93,20,10.33,120.81,5,99.76,Healthy,0.54,30.57
8903,5.39,32.87,30,9.79,118.96,5,99.75,Healthy,0.38,30.28
8904,5.48,32.94,40,9.99,122.16,5,99.75,Healthy,0.48,29.74
8905,5.59,33.02,50,10.1,123.31,5,99.75,Healthy,0.47,29.14
8906,5.51,32.89,60,10.21,121.09,5,99.74,Healthy,0.43,28.65
8907,5.44,32.96,70,10.29,119.59,5,99.74,Healthy,0.4,28.88
8908,5.43,33.0,80,10.27,119.23,5,99.74,Healthy,0.5,29.23
8909,5.37,33.0,90,10.27,120.02,5,99.74,Healthy,0.4,29.18
8910,5.4,33.12,100,10.15,121.48,5,99.74,Healthy,0.34,28.63
8911,5.39,33.08,90,9.7,119.86,5,99.74,Healthy,0.4,28.56
8912,5.54,33.15,80,9.82,120.53,5,99.73,Healthy,0.48,28.34
8913,5.39,33.01,70,9.74,120.49,5,99.73,Healthy,0.48,28.39
8914,5.47,32.96,60,9.99,122.86,5,99.73,Healthy,0.48,28.42
8915,5.45,33.01,50,10.14,122.74,5,99.73,Healthy,0.55,28.29
8916,5.52,32.94,40,9.82,120.01,5,99.73,Healthy,0.42,28.66
8917,5.52,32.98,30,10.14,119.98,5,99.72,Healthy,0.46,28.26
8918,5.52,33.03,20,9.95,121.97,5,99.72,Healthy,0.52,28.26
8919,5.58,32.9,10,10.11,120.56,5,99.72,Healthy,0.34,27.88
8920,5.44,32.96,0,9.92,121.7,6,99.71,Healthy,0.41,28.56
8921,5.46,32.94,10,10.09,122.21,6,99.71,Healthy,0.51,27.94
8922,5.49,32.84,20,10.23,119.02,6,99.71,Healthy,0.49,28.48
8923,5.45,32.73,30,10.2,118.62,6,99.7,Healthy,0.56,28.47
8924,5.55,32.66,40,9.67,120.67,6,99.7,Healthy,0.41,28.5
8925,5.36,32.7,50,10.2,121.33,6,99.7,Healthy,0.36,28.65
8926,5.42,32.81,60,9.7,121.89,6,99.7,Healthy,0.33,28.68
8927,5.57,32.84,70,9.77,123.26,6,99.7,Healthy,0.5,28.25
8928,5.58,32.89,80,9.75,118.71,6,99.7,Healthy,0.33,28.18
8929,5.57,32.87,90,9.77,120.03,6,99.69,Healthy,0.43,28.0
8930,5.4,32.94,100,10.18,121.57,6,99.69,Healthy,0.4,28.52
8931,5.51,32.84,90,10.2,122.6,6,99.69,Healthy,0.51,28.5
8932,5.37,32.88,80,10.3,119.28,6,99.69,Healthy,0.52,28.55
8933,5.5,32.77,70,10.16,122.43,6,99.69,Healthy,0.5,29.19
8934,5.5,32.78,60,9.98,120.51,6,99.68,Healthy,0.35,28.44
8935,5.53,32.79,50,9.91,121.96,6,99.68,Healthy,0.5,28.11
8936,5.58,32.71,40,9.97,123.15,6,99.68,Healthy,0.46,28.31
8937,5.39,32.75,30,10.25,122.89,6,99.68,Healthy,0.45,29.02
8938,5.4,32.72,20,9.66,120.63,6,99.68,Healthy,0.34,29.52
8939,5.37,32.78,10,9.98,119.33,6,99.68,Healthy,0.53,29.28
8940,5.55,32.74,0,10.0,119.06,7,99.67,Healthy,0.35,29.77
8941,5.56,32.85,10,9.73,120.92,7,99.67,Healthy,0.54,29.47
8942,5.39,32.8,20,10.15,122.35,7,99.67,Healthy,0.51,30.01
8943,5.61,32.89,30,10.28,121.01,7,99.66,Healthy,0.55,30.49
8944,5.39,32.78,40,9.99,120.56,7,99.66,Healthy,0.43,29.66
8945,5.47,32.68,50,10.0,123.3,7,99.66,Healthy,0.41,29.0
8946,5.48,32.67,60,10.25,123.28,7,99.66,Healthy,0.43,28.34
8947,5.54,32.67,70,9.82,118.95,7,99.66,Healthy,0.41,28.78
8948,5.4,32.69,80,9.68,118.8,7,99.65,Healthy,0.33,29.32
8949,5.52,32.6,90,10.25,122.45,7,99.65,Healthy,0.37,29.9
8950,5.44,32.59,100,9.93,118.27,7,99.65,Healthy,0.36,30.1
8951,5.56,32.56,90,9.86,121.91,7,99.65,Healthy,0.45,30.12
8952,5.61,32.56,80,9.75,123.13,7,99.64,Healthy,0.55,29.64
8953,5.38,32.58,70,10.17,121.6,7,99.64,Healthy,0.38,29.89
8954,5.4,32.56,60,10.17,119.7,7,99.64,Healthy,0.5,29.99
8955,5.45,32.53,50,10.13,123.03,7,99.64,Healthy,0.44,30.09
8956,5.51,32.52,40,9.74,123.13,7,99.64,Healthy,0.44,29.46
8957,5.58,32.7,30,10.18,122.5,7,99.64,Healthy,0.52,29.11
8958,5.49,32.84,20,10.17,120.25,7,99.63,Healthy,0.38,28.38
8959,5.53,32.92,10,10.25,122.98,7,99.63,Healthy,0.35,27.94
8960,5.35,33.01,0,10.16,118.92,8,99.63,Healthy,0.5,27.74
8961,5.5,32.89,10,9.95,120.69,8,99.63,Healthy,0.36,28.41
8962,5.45,32.85,20,10.01,120.35,8,99.62,Healthy,0.33,28.93
8963,5.52,32.9,30,10.2,123.47,8,99.62,Healthy,0.54,28.33
8964,5.44,32.77,40,10.15,120.51,8,99.62,Healthy,0.4,27.9
8965,5.57,32.87,50,10.16,122.71,8,99.62,Healthy,0.37,27.8
8966,5.55,32.86,60,10.3,121.99,8,99.62,Healthy,0.46,27.73
8967,5.36,32.9,70,9.88,121.99,8,99.61,Healthy,0.33,27.6
8968,5.49,32.97,80,10.21,119.55,8,99.61,Healthy,0.5,27.11
8969,5.53,33.05,90,9.95,120.59,8,99.61,Healthy,0.42,27.45
8970,5.47,33.11,100,9.8,119.42,8,99.61,Healthy,0.51,27.76
8971,5.35,32.97,90,9.74,121.66,8,99.61,Healthy,0.42,28.5
8972,5.43,33.11,80,9.92,120.81,8,99.6,Healthy,0.35,29.12
8973,5.41,33.02,70,9.67,120.85,8,99.6,Healthy,0.35,29.71
8974,5.58,33.1,60,9.84,119.89,8,99.6,Healthy,0.36,29.08
8975,5.58,32.99,50,9.68,122.81,8,99.6,Healthy,0.38,28.5
8976,5.37,32.98,40,9.77,121.63,8,99.6,Healthy,0.42,29.0
8977,5.43,33.06,30,9.71,120.51,8,99.6,Healthy,0.39,29.54
8978,5.56,33.15,20,9.91,118.62,8,99.59,Healthy,0.42,29.08
8979,5.37,33.09,10,9.71,123.01,8,99.59,Healthy,0.37,28.52
8980,5.4,32.98,0,9.81,120.8,9,99.59,Healthy,0.5,28.42
8981,5.5,32.88,10,9.95,120.44,9,99.58,Healthy,0.53,27.97
8982,5.33,32.83,20,9.65,122.58,9,99.58,Healthy,0.35,27.34
8983,5.36,32.68,30,9.77,122.45,9,99.58,Healthy,0.49,27.38
8984,5.49,32.62,40,9.74,121.07,9,99.58,Healthy,0.48,27.64
8985,5.42,32.77,50,9.84,123.08,9,99.58,Healthy,0.46,27.34
8986,5.32,32.75,60,10.04,123.06,9,99.58,Healthy,0.47,27.09
8987,5.56,32.64,70,9.89,123.52,9,99.57,Healthy,0.53,27.28
8988,5.32,32.56,80,9.84,119.85,9,99.57,Healthy,0.39,26.74
8989,5.53,32.68,90,9.83,120.7,9,99.57,Healthy,0.35,26.65
8990,5.41,32.6,100,9.94,120.58,9,99.57,Healthy,0.37,26.43
8991,5.49,32.65,90,10.05,119.64,9,99.56,Healthy,0.48,26.59
8992,5.36,32.75,80,10.07,122.36,9,99.56,Healthy,0.5,26.46
8993,5.5,32.74,70,10.32,120.23,9,99.56,Healthy,0.39,26.23
8994,5.32,32.66,60,9.96,121.56,9,99.56,Healthy,0.55,25.98
8995,5.54,32.51,50,10.34,121.16,9,99.56,Healthy,0.5,26.38
8996,5.51,32.48,40,9.98,120.86,9,99.56,Healthy,0.39,26.88
8997,5.33,32.55,30,10.22,121.24,9,99.56,Healthy,0.45,26.46
8998,5.5,32.47,20,10.24,122.82,9,99.56,Healthy,0.4,27.08
8999,5.47,32.5,10,10.17,121.28,9,99.55,Healthy,0.5,27.09
9000,5.35,32.52,0,9.7,119.32,10,99.55,Healthy,0.4,26.88
9001,5.42,32.53,10,9.86,123.87,10,99.55,Healthy,0.41,26.62
9002,5.33,32.47,20,9.69,123.12,10,99.55,Healthy,0.33,26.59
9003,5.36,32.38,30,9.79,120.67,10,99.54,Healthy,0.46,27.19
9004,5.43,32.36,40,9.99,121.06,10,99.54,Healthy,0.33,26.91
9005,5.42,32.4,50,9.79,121.38,10,99.53,Healthy,0.45,27.28
9006,5.51,32.37,60,10.03,119.17,10,99.53,Healthy,0.51,27.08
9007,5.51,32.41,70,10.13,119.87,10,99.53,Healthy,0.41,27.87
9008,5.55,32.46,80,10.25,119.29,10,99.53,Healthy,0.52,27.47
9009,5.5,32.66,90,10.03,121.96,10,99.52,Healthy,0.43,27.59
9010,5.35,32.58,100,10.33,123.43,10,99.52,Healthy,0.52,27.77
9011,5.48,32.65,90,10.34,121.94,10,99.52,Healthy,0.52,28.39
9012,5.53,32.55,80,10.11,122.5,10,99.52,Healthy,0.51,27.86
9013,5.5,32.67,70,10.35,121.51,10,99.52,Healthy,0.47,28.58
9014,5.52,32.78,60,10.21,118.7,10,99.51,Healthy,0.54,29.2
9015,5.41,32.77,50,10.1,122.82,10,99.51,Healthy,0.36,29.14
9016,5.44,32.83,40,10.27,119.85,10,99.51,Healthy,0.55,28.82
9017,5.37,32.99,30,10.02,122.5,10,99.5,Healthy,0.56,28.67
9018,5.49,32.82,20,10.21,122.01,10,99.5,Healthy,0.53,28.02
9019,5.46,32.9,10,9.7,122.85,10,99.5,Healthy,0.35,27.59
9020,5.37,32.88,0,10.08,121.71,11,99.5,Healthy,0.48,27.71
9021,5.41,32.87,10,10.27,122.56,11,99.5,Healthy,0.45,27.88
9022,5.44,32.75,20,9.73,120.17,11,99.49,Healthy,0.48,27.54
9023,5.41,32.82,30,9.91,119.94,11,99.49,Healthy,0.41,27.71
9024,5.41,32.83,40,9.85,119.83,11,99.49,Healthy,0.47,28.43
9025,5.53,32.77,50,10.02,123.03,11,99.49,Healthy,0.34,28.04
9026,5.56,32.75,60,10.2,120.92,11,99.48,Healthy,0.33,27.78
9027,5.4,32.83,70,9.74,122.39,11,99.48,Healthy,0.36,27.79
9028,5.47,32.77,80,9.7,121.59,11,99.48,Healthy,0.51,27.51
9029,5.4,32.73,90,10.24,122.75,11,99.48,Healthy,0.51,28.11
