Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
18924,5.59,34.06,40,9.72,119.94,5,97.96,Valve Sticking,0.8,31.71
18925,5.49,34.06,30,10.12,118.83,5,97.91,Valve Sticking,0.74,31.85
18926,5.5,34.0,20,9.69,121.26,5,97.85,Valve Sticking,0.57,31.3
18927,5.41,34.14,10,10.25,117.23,5,97.81,Valve Sticking,0.7,31.47
18928,5.43,34.14,0,9.53,108.41,6,97.74,Valve Sticking,1.27,31.29
18929,5.26,34.2,0,9.06,111.54,6,97.68,Valve Sticking,1.28,31.16
18930,5.4,34.2,0,9.49,108.19,6,97.62,Valve Sticking,1.55,31.87
18931,5.58,34.23,10,9.99,119.93,6,97.55,Valve Sticking,0.76,32.11
18932,5.57,34.22,20,9.31,106.18,6,97.51,Valve Sticking,1.07,32.2
18933,5.44,34.26,20,9.38,111.65,6,97.44,Valve Sticking,1.48,32.33
18934,5.38,34.25,30,9.07,111.61,6,97.4,Valve Sticking,1.46,32.79
18935,5.64,34.29,40,9.81,119.8,6,97.32,Valve Sticking,0.72,32.65
18936,5.4,34.34,50,9.78,116.46,6,97.28,Valve Sticking,0.78,32.58
18937,5.63,34.23,60,9.59,120.75,6,97.24,Valve Sticking,0.81,32.69
18938,5.48,34.37,70,9.87,117.24,6,97.18,Valve Sticking,0.64,33.26
18939,5.4,34.29,80,9.96,120.81,6,97.13,Valve Sticking,0.83,32.96
18940,5.73,34.44,90,10.19,119.41,6,97.07,Valve Sticking,0.69,33.38
18941,5.59,34.37,100,9.63,116.52,6,97.0,Valve Sticking,0.68,33.18
18942,5.5,34.36,90,9.78,118.49,6,96.94,Valve Sticking,0.78,33.35
18943,5.54,34.41,80,10.12,118.94,6,96.88,Valve Sticking,0.93,33.45
18944,5.56,34.51,70,10.27,117.75,6,96.84,Valve Sticking,0.88,33.75
18945,5.51,34.57,60,9.8,116.04,6,96.78,Valve Sticking,0.79,33.59
18946,5.66,34.49,50,9.75,116.0,6,96.74,Valve Sticking,0.64,34.01
18947,5.71,34.55,40,10.0,119.03,6,96.7,Valve Sticking,0.65,33.71
18948,5.66,34.51,30,9.9,119.74,6,96.64,Valve Sticking,0.82,32.96
18949,5.6,34.59,20,9.62,118.01,6,96.59,Valve Sticking,0.65,33.22
18950,5.57,34.63,10,10.08,116.33,6,96.52,Valve Sticking,0.77,32.93
18951,5.68,34.57,0,9.9,119.81,7,96.47,Valve Sticking,0.76,33.13
18952,5.56,34.44,10,9.61,117.35,7,96.4,Valve Sticking,0.69,32.48
18953,5.58,34.52,20,9.7,119.67,7,96.34,Valve Sticking,0.92,31.89
18954,5.42,34.42,30,10.04,118.14,7,96.29,Valve Sticking,0.84,31.86
18955,5.66,34.3,40,9.6,119.93,7,96.21,Valve Sticking,0.84,31.72
18956,5.38,34.37,50,9.81,120.07,7,96.17,Valve Sticking,0.94,32.18
18957,5.49,34.29,60,9.92,116.95,7,96.11,Valve Sticking,0.73,31.77
18958,5.51,34.37,70,9.38,107.14,7,96.07,Valve Sticking,1.5,31.81
18959,5.73,34.48,70,9.26,106.63,7,96.02,Valve Sticking,1.34,31.48
18960,5.61,34.45,70,9.86,112.02,7,95.97,Valve Sticking,1.28,31.55
18961,5.67,34.48,70,9.47,113.34,7,95.92,Valve Sticking,1.22,29.37
18962,5.61,34.32,70,9.41,113.95,7,95.85,Valve Sticking,1.35,28.04
18963,5.15,34.08,80,9.67,111.1,7,95.79,Valve Sticking,1.22,26.03
18964,5.42,33.93,80,9.73,115.17,7,95.74,Valve Sticking,1.21,24.21
18965,4.99,33.76,80,9.86,114.75,7,95.68,Valve Sticking,1.39,22.86
18966,5.36,33.63,90,9.89,123.66,7,95.61,Valve Sticking,0.86,22.18
18967,5.29,33.71,100,9.73,122.47,7,95.54,Valve Sticking,0.68,21.65
18968,5.35,33.65,90,9.55,124.16,7,95.47,Valve Sticking,0.57,20.83
18969,5.23,33.61,80,9.38,112.84,7,95.44,Valve Sticking,1.19,19.91
18970,5.29,33.58,70,9.6,115.78,7,95.4,Valve Sticking,1.53,19.13
18971,5.14,33.63,70,9.28,112.84,7,95.33,Valve Sticking,1.19,18.2
18972,5.24,33.59,70,9.73,112.26,7,95.27,Valve Sticking,0.95,17.3
18973,5.16,33.42,60,9.63,108.56,7,95.21,Valve Sticking,1.22,17.45
18974,5.24,33.36,60,9.57,110.5,7,95.16,Valve Sticking,1.35,16.91
18975,5.03,33.35,60,9.48,110.41,7,95.09,Valve Sticking,0.98,15.94
18976,5.1,33.07,60,9.27,115.74,7,95.06,Valve Sticking,1.35,16.0
18977,5.07,33.17,50,10.24,125.94,7,95.01,Valve Sticking,0.8,16.41
18978,5.32,33.16,40,10.15,124.0,7,94.96,Valve Sticking,0.48,15.88
18979,5.31,33.24,30,10.04,122.67,7,94.9,Valve Sticking,0.44,15.17
18980,5.14,33.14,20,10.13,124.81,7,94.87,Valve Sticking,0.66,14.95
18981,5.34,33.05,10,10.07,123.47,7,94.8,Valve Sticking,0.67,15.24
18982,5.14,32.9,0,9.64,125.19,8,94.74,Valve Sticking,0.62,15.4
18983,5.17,32.99,10,10.22,125.46,8,94.7,Valve Sticking,0.5,15.67
18984,5.3,32.89,20,9.38,115.73,8,94.66,Valve Sticking,1.18,15.96
18985,5.19,32.98,20,9.31,114.31,8,94.6,Valve Sticking,1.31,16.31
18986,4.88,32.84,20,9.41,112.95,8,94.56,Valve Sticking,1.4,15.66
18987,5.01,32.88,30,9.39,112.28,8,94.51,Valve Sticking,1.3,15.98
18988,5.01,32.82,40,9.03,115.24,8,94.47,Valve Sticking,1.42,15.45
18989,5.23,32.78,50,9.85,125.74,8,94.4,Valve Sticking,0.54,15.13
18990,5.25,32.66,60,9.83,122.87,8,94.36,Valve Sticking,0.81,15.41
18991,5.13,32.71,70,9.61,125.13,8,94.29,Valve Sticking,0.63,15.59
18992,5.3,32.57,80,9.82,122.82,8,94.25,Valve Sticking,0.79,15.49
18993,5.28,32.58,90,9.69,122.98,8,94.21,Valve Sticking,0.64,15.35
18994,5.24,32.49,100,9.87,125.33,8,94.17,Valve Sticking,0.81,15.83
18995,5.15,32.47,90,9.89,124.19,8,94.13,Valve Sticking,0.67,15.23
18996,5.05,32.41,80,9.53,123.08,8,94.09,Valve Sticking,0.44,15.04
18997,5.07,32.54,70,10.0,124.63,8,94.06,Valve Sticking,0.64,15.13
18998,5.17,32.43,60,9.79,125.39,8,94.0,Valve Sticking,0.73,14.55
18999,5.26,32.55,50,9.68,122.12,8,93.95,Valve Sticking,0.63,13.9
19000,5.12,32.57,40,9.7,124.3,8,93.88,Valve Sticking,0.83,13.4
19001,5.17,32.42,30,10.15,121.87,8,93.82,Valve Sticking,0.64,13.93
19002,5.03,32.49,20,10.17,124.88,8,93.76,Valve Sticking,0.73,13.4
19003,5.28,32.53,10,9.81,123.75,8,93.71,Valve Sticking,0.71,14.02
19004,5.16,32.52,0,10.09,122.58,9,93.65,Valve Sticking,0.75,13.52
19005,5.0,32.34,10,9.74,124.38,9,93.59,Valve Sticking,0.73,13.51
19006,4.98,32.31,20,10.09,121.78,9,93.54,Valve Sticking,0.75,12.89
19007,5.03,32.29,30,9.81,121.78,9,93.48,Valve Sticking,0.49,13.25
19008,5.09,32.42,40,10.11,121.15,9,93.45,Valve Sticking,0.72,13.62
19009,5.08,32.35,50,10.2,121.86,9,93.4,Valve Sticking,0.58,13.35
19010,5.03,32.26,60,10.23,122.41,9,93.35,Valve Sticking,0.63,13.03
19011,5.07,32.18,70,9.77,124.19,9,93.28,Valve Sticking,0.56,12.65
19012,5.24,32.34,80,10.24,126.46,9,93.22,Valve Sticking,0.8,13.29
19013,5.2,32.36,90,9.52,125.41,9,93.16,Valve Sticking,0.53,12.83
19014,5.19,32.26,100,9.84,125.35,9,93.11,Valve Sticking,0.54,12.41
19015,5.24,32.25,90,10.21,121.95,9,93.04,Valve Sticking,0.64,12.62
19016,5.21,32.29,80,10.18,123.77,9,93.01,Valve Sticking,0.68,13.04
19017,5.1,32.14,70,10.07,125.73,9,92.95,Valve Sticking,0.73,12.64
19018,4.98,32.11,60,9.65,124.18,9,92.88,Valve Sticking,0.54,12.34
19019,5.08,32.29,50,10.11,120.87,9,92.82,Valve Sticking,0.41,13.01
19020,5.19,32.22,40,10.0,121.84,9,92.77,Valve Sticking,0.43,12.87
19021,5.06,32.2,30,9.66,121.97,9,92.72,Valve Sticking,0.47,13.09
19022,5.0,32.15,20,10.1,125.03,9,92.66,Valve Sticking,0.48,13.68
19023,5.1,32.27,10,9.64,124.77,9,92.6,Valve Sticking,0.7,13.12
19024,5.12,32.14,0,9.59,123.47,10,92.57,Valve Sticking,0.45,13.29
19025,5.24,32.21,10,9.74,122.16,10,92.51,Valve Sticking,0.65,13.82
19026,5.29,32.36,20,9.76,122.62,10,92.47,Valve Sticking,0.66,14.06
19027,5.15,32.17,30,9.61,124.06,10,92.43,Valve Sticking,0.54,13.46
19028,5.3,32.36,40,10.02,126.33,10,92.39,Valve Sticking,0.76,13.52
19029,5.21,32.31,50,9.66,124.07,10,92.32,Valve Sticking,0.62,13.65
19030,5.13,32.24,60,10.21,122.14,10,92.26,Valve Sticking,0.73,14.2
19031,5.11,32.28,70,9.85,124.33,10,92.22,Valve Sticking,0.46,14.06
19032,5.17,32.39,80,9.8,123.52,10,92.15,Valve Sticking,0.51,14.16
19033,5.19,32.45,90,9.65,124.11,10,92.12,Valve Sticking,0.6,13.92
19034,5.0,32.53,100,9.88,120.81,10,92.07,Valve Sticking,0.53,13.52
19035,5.04,32.57,90,9.82,124.02,10,92.03,Valve Sticking,0.62,13.58
19036,5.05,32.54,80,10.06,123.1,10,91.97,Valve Sticking,0.66,13.55
19037,5.2,32.38,70,10.15,123.27,10,91.91,Valve Sticking,0.71,13.58
19038,5.02,32.5,60,9.21,118.61,10,91.86,Valve Sticking,1.24,13.05
19039,4.91,32.59,60,9.41,112.65,10,91.82,Valve Sticking,1.22,13.01
19040,5.18,32.49,60,9.84,115.0,10,91.78,Valve Sticking,1.37,12.58
19041,5.31,32.54,60,9.83,115.14,10,91.75,Valve Sticking,1.4,13.38
19042,5.01,32.45,50,9.73,112.22,10,91.72,Valve Sticking,1.27,14.36
19043,5.0,32.45,50,9.14,110.18,10,91.66,Valve Sticking,1.22,14.66
19044,5.25,32.41,40,9.62,121.55,10,91.59,Valve Sticking,0.63,14.88
19045,5.31,32.64,30,10.13,121.94,10,91.54,Valve Sticking,0.6,15.27
19046,5.09,32.56,20,9.64,124.56,10,91.48,Valve Sticking,0.66,15.63
19047,5.04,32.63,10,9.97,122.59,10,91.43,Valve Sticking,0.62,15.57
19048,5.25,32.67,0,10.01,124.22,11,91.39,Valve Sticking,0.65,15.69
19049,5.15,32.69,10,9.95,121.22,11,91.32,Valve Sticking,0.54,15.86
19050,5.16,32.59,20,10.12,121.97,11,91.27,Valve Sticking,0.72,16.2
19051,5.17,32.52,30,9.88,124.4,11,91.2,Valve Sticking,0.64,16.57
19052,5.32,32.48,40,10.2,124.2,11,91.14,Valve Sticking,0.64,16.21
19053,5.25,32.33,50,10.19,125.78,11,91.08,Valve Sticking,0.8,16.18
19054,5.26,32.24,60,10.2,124.55,11,91.0,Valve Sticking,0.49,16.16
19055,5.19,32.42,70,10.18,121.87,11,90.95,Valve Sticking,0.58,16.66
19056,5.36,32.49,80,9.41,117.53,11,90.89,Valve Sticking,1.33,16.67
19057,5.35,32.47,80,9.8,113.94,11,90.86,Valve Sticking,1.01,16.26
19058,5.34,32.4,80,9.46,113.23,11,90.82,Valve Sticking,1.33,16.09
19059,5.07,32.59,90,9.81,122.9,11,90.77,Valve Sticking,0.49,16.64
19060,5.39,32.62,100,10.01,124.8,11,90.71,Valve Sticking,0.68,16.89
19061,5.31,32.7,90,9.54,115.74,11,90.64,Valve Sticking,1.28,16.7
19062,5.01,32.71,90,9.37,113.13,11,90.61,Valve Sticking,1.31,16.46
19063,5.31,32.59,90,9.25,113.08,11,90.55,Valve Sticking,1.4,16.33
19064,4.98,32.67,90,9.39,117.19,11,90.51,Valve Sticking,1.49,16.18
19065,5.01,32.76,90,9.47,113.96,11,90.44,Valve Sticking,1.19,16.03
19066,4.97,32.66,90,9.4,112.14,11,90.4,Valve Sticking,1.27,15.91
19067,5.36,32.55,90,9.35,117.16,11,90.34,Valve Sticking,1.38,15.86
19068,5.32,32.52,80,9.74,122.54,11,90.27,Valve Sticking,0.51,16.19
19069,5.14,32.67,70,10.04,123.9,11,90.2,Valve Sticking,0.77,15.9
19070,5.3,32.5,60,10.04,123.75,11,90.14,Valve Sticking,0.61,16.42
19071,5.27,32.56,50,9.77,121.7,11,90.07,Valve Sticking,0.69,17.16
19072,5.42,32.72,40,9.99,125.77,11,90.04,Valve Sticking,0.59,17.71
19073,5.34,32.6,30,9.31,114.28,11,90.0,Valve Sticking,1.08,17.4
19074,5.06,32.7,20,9.34,112.82,11,89.94,Valve Sticking,1.18,17.65
19075,5.27,32.81,20,9.47,113.53,11,89.91,Valve Sticking,1.46,17.41
19076,5.16,32.9,20,9.26,111.16,11,89.86,Valve Sticking,1.22,17.72
19077,5.18,32.7,10,10.08,122.76,11,89.82,Valve Sticking,0.71,17.26
19078,5.21,32.77,0,9.69,122.76,12,89.77,Valve Sticking,0.75,16.83
19079,5.3,32.86,10,10.17,119.64,12,89.7,Valve Sticking,0.76,17.59
19080,5.19,32.86,20,9.78,123.67,12,89.65,Valve Sticking,0.73,18.32
19081,5.28,32.96,30,9.94,120.54,12,89.6,Valve Sticking,0.49,18.57
19082,5.14,33.02,40,9.91,119.62,12,89.54,Valve Sticking,0.48,18.29
19083,5.22,33.01,50,10.07,122.47,12,89.49,Valve Sticking,0.57,18.46
19084,5.38,33.06,60,9.81,124.2,12,89.42,Valve Sticking,0.57,18.37
19085,5.33,33.08,70,10.0,121.32,12,89.37,Valve Sticking,0.74,18.55
19086,5.26,33.0,80,9.64,122.76,12,89.33,Valve Sticking,0.52,17.93
19087,5.25,33.15,90,9.94,121.25,12,89.27,Valve Sticking,0.52,18.31
19088,5.13,33.16,100,9.6,124.24,12,89.22,Valve Sticking,0.56,18.91
19089,5.19,33.13,90,9.84,124.39,12,89.17,Valve Sticking,0.54,18.51
19090,5.23,33.12,80,9.77,118.25,12,89.12,Valve Sticking,1.41,18.28
19091,5.11,33.08,80,9.32,111.05,12,89.06,Valve Sticking,1.3,18.1
19092,5.15,33.06,80,9.09,114.05,12,89.0,Valve Sticking,1.49,18.11
19093,5.32,33.09,80,9.76,111.24,12,88.93,Valve Sticking,1.19,17.96
19094,5.08,33.1,70,9.38,112.18,12,88.89,Valve Sticking,1.63,17.46
19095,5.13,32.93,60,9.96,123.91,12,88.83,Valve Sticking,0.78,17.2
19096,5.1,32.79,50,9.72,124.68,12,88.75,Valve Sticking,0.75,17.27
19097,5.33,32.74,40,10.25,125.04,12,88.69,Valve Sticking,0.61,17.67
19098,5.3,32.67,30,10.24,123.61,12,88.65,Valve Sticking,0.64,17.55
19099,5.2,32.62,20,9.82,121.77,12,88.6,Valve Sticking,0.53,17.22
19100,5.21,32.64,10,9.79,122.66,12,88.53,Valve Sticking,0.63,16.78
19101,5.17,32.63,0,9.69,123.7,13,88.46,Valve Sticking,0.62,16.73
19102,5.1,32.47,10,9.54,123.7,13,88.4,Valve Sticking,0.46,17.12
19103,5.32,32.6,20,10.17,124.35,13,88.34,Valve Sticking,0.55,17.83
19104,5.23,32.56,30,9.72,121.69,13,88.28,Valve Sticking,0.58,17.31
19105,5.18,32.7,40,9.68,119.5,13,88.22,Valve Sticking,0.62,17.89
19106,5.27,32.82,50,9.76,122.43,13,88.19,Valve Sticking,0.64,18.24
19107,5.31,32.66,60,9.53,124.06,13,88.13,Valve Sticking,0.7,18.03
19108,5.16,32.61,70,9.69,121.98,13,88.1,Valve Sticking,0.5,18.55
19109,5.27,32.54,80,9.68,122.72,13,88.06,Valve Sticking,0.88,18.07
19110,5.25,32.65,90,9.87,124.37,13,88.02,Valve Sticking,0.65,18.27
19111,5.26,32.56,100,9.93,123.99,13,87.98,Valve Sticking,0.65,18.81
19112,5.25,32.52,90,10.04,123.74,13,87.93,Valve Sticking,0.71,18.19
19113,5.2,32.72,80,9.9,122.01,13,87.86,Valve Sticking,0.72,17.97
19114,5.15,32.68,70,10.21,124.53,13,87.83,Valve Sticking,0.68,17.78
19115,5.3,32.66,60,9.61,120.64,13,87.79,Valve Sticking,0.81,17.93
19116,5.24,32.71,50,9.76,122.21,13,87.74,Valve Sticking,0.53,17.35
19117,5.17,32.77,40,9.95,121.73,13,87.67,Valve Sticking,0.7,18.07
19118,5.29,32.75,30,9.9,121.32,13,87.61,Valve Sticking,0.65,18.2
19119,5.33,32.66,20,10.22,124.35,13,87.55,Valve Sticking,0.73,18.06
19120,5.34,32.73,10,9.86,121.0,13,87.52,Valve Sticking,0.74,18.45
19121,5.4,32.85,0,10.23,120.39,14,87.47,Valve Sticking,0.52,18.78
19122,5.13,32.72,10,9.74,121.96,14,87.41,Valve Sticking,0.59,18.35
19123,5.14,32.8,20,9.71,122.92,14,87.35,Valve Sticking,0.71,18.59
19124,5.22,32.82,30,9.99,121.16,14,87.31,Valve Sticking,0.73,18.21
19125,5.21,32.82,40,9.59,123.74,14,87.27,Valve Sticking,0.57,18.43
19126,5.13,32.82,50,9.55,124.09,14,87.23,Valve Sticking,0.44,18.29
19127,5.16,32.7,60,10.12,125.57,14,87.19,Valve Sticking,0.42,17.93
19128,5.15,32.73,70,10.19,123.95,14,87.15,Valve Sticking,0.59,17.92
19129,5.26,32.62,80,9.71,121.36,14,87.08,Valve Sticking,0.65,17.24
19130,5.25,32.8,90,10.16,122.98,14,87.03,Valve Sticking,0.83,17.39
19131,5.13,32.74,100,10.06,124.65,14,87.0,Valve Sticking,0.68,16.6
19132,4.86,32.58,90,9.26,115.37,14,86.96,Valve Sticking,1.27,15.87
19133,5.35,32.55,90,9.01,118.44,14,86.9,Valve Sticking,1.28,15.29
19134,5.32,32.47,90,9.78,116.5,14,86.85,Valve Sticking,1.22,15.43
19135,5.14,32.59,90,9.41,110.09,14,86.8,Valve Sticking,1.16,15.77
19136,5.34,32.5,90,9.41,114.64,14,86.74,Valve Sticking,1.24,15.7
19137,5.19,32.64,90,9.02,111.66,14,86.68,Valve Sticking,1.34,16.13
19138,5.08,32.64,90,9.63,116.01,14,86.64,Valve Sticking,1.08,16.04
19139,5.05,32.68,90,9.7,114.71,14,86.58,Valve Sticking,1.04,16.0
19140,5.14,32.66,80,9.89,121.39,14,86.53,Valve Sticking,0.67,16.41
19141,5.17,32.65,70,9.94,124.51,14,86.48,Valve Sticking,0.64,16.83
19142,5.26,32.67,60,9.84,121.31,14,86.43,Valve Sticking,0.68,16.36
19143,5.2,32.73,50,10.17,121.84,14,86.39,Valve Sticking,0.56,16.39
19144,5.31,32.78,40,10.16,123.98,14,86.34,Valve Sticking,0.63,16.86
19145,5.06,32.88,30,9.6,122.71,14,86.3,Valve Sticking,0.69,17.2
19146,5.2,32.9,20,9.74,122.24,14,86.25,Valve Sticking,0.62,17.4
19147,5.11,32.94,10,9.68,122.59,14,86.19,Valve Sticking,0.64,16.78
19148,5.25,32.96,0,9.67,123.58,15,86.15,Valve Sticking,0.55,17.11
19149,5.18,32.79,10,10.07,124.52,15,86.11,Valve Sticking,0.43,17.33
19150,5.39,32.77,20,10.14,124.61,15,86.06,Valve Sticking,0.47,16.79
19151,5.3,32.6,30,10.16,122.09,15,86.01,Valve Sticking,0.59,16.83
19152,5.15,32.68,40,9.97,122.27,15,85.95,Valve Sticking,0.63,16.92
19153,5.37,32.77,50,10.13,122.52,15,85.89,Valve Sticking,0.56,17.22
19154,5.19,32.7,60,9.67,125.98,15,85.86,Valve Sticking,0.61,16.86
19155,5.22,32.76,70,9.62,125.44,15,85.8,Valve Sticking,0.59,17.13
19156,5.24,32.78,80,9.91,120.91,15,85.74,Valve Sticking,0.53,17.04
19157,5.3,32.77,90,9.97,121.66,15,85.7,Valve Sticking,0.46,16.27
19158,5.21,32.62,100,10.17,123.6,15,85.63,Valve Sticking,0.77,16.46
19159,5.27,32.57,90,9.73,121.39,15,85.56,Valve Sticking,0.7,16.63
19160,5.23,32.67,80,9.61,119.65,15,85.53,Valve Sticking,0.75,16.43
19161,5.29,32.65,70,9.61,115.28,15,85.46,Valve Sticking,1.49,15.71
19162,5.19,32.62,70,9.56,117.13,15,85.42,Valve Sticking,1.27,15.76
19163,4.92,32.62,60,9.69,116.86,15,85.38,Valve Sticking,1.12,15.79
19164,5.08,32.6,50,9.76,121.92,15,85.32,Valve Sticking,0.58,16.37
19165,5.1,32.5,40,10.07,120.98,15,85.28,Valve Sticking,0.61,16.74
19166,5.26,32.45,30,9.93,124.42,15,85.21,Valve Sticking,0.6,16.86
19167,5.26,32.55,20,10.21,124.61,15,85.17,Valve Sticking,0.71,16.88
19168,5.17,32.59,10,9.53,121.77,15,85.13,Valve Sticking,0.56,16.89
19169,5.22,32.66,0,10.26,121.32,16,85.08,Valve Sticking,0.55,16.4
19170,5.16,32.69,10,10.04,124.82,16,85.01,Valve Sticking,0.68,15.85
19171,5.16,32.55,20,9.83,120.96,16,84.94,Valve Sticking,0.65,15.93
19172,5.12,32.63,30,10.02,122.72,16,84.9,Valve Sticking,0.87,15.96
19173,5.17,32.65,40,9.99,122.7,16,84.86,Valve Sticking,0.5,15.69
19174,5.19,32.5,50,9.7,113.93,16,84.81,Valve Sticking,1.06,15.54
19175,4.93,32.62,50,9.62,113.31,16,84.75,Valve Sticking,1.4,15.75
19176,5.34,32.73,50,9.55,114.27,16,84.7,Valve Sticking,1.2,15.44
19177,5.03,32.51,50,9.69,113.68,16,84.65,Valve Sticking,1.24,16.0
19178,4.97,32.63,50,9.63,112.95,16,84.58,Valve Sticking,1.57,15.5
19179,5.13,32.57,60,9.99,123.67,16,84.55,Valve Sticking,0.6,15.17
19180,5.07,32.45,70,9.84,124.99,16,84.47,Valve Sticking,0.76,15.85
19181,5.24,32.32,80,9.85,123.79,16,84.43,Valve Sticking,0.71,15.5
19182,5.07,32.41,90,10.19,121.56,16,84.39,Valve Sticking,0.74,15.96
19183,5.18,32.42,100,10.18,124.23,16,84.33,Valve Sticking,0.66,16.26
19184,5.09,32.43,90,9.66,124.16,16,84.26,Valve Sticking,0.74,16.29
19185,5.18,32.36,80,9.66,121.96,16,84.22,Valve Sticking,0.61,15.76
19186,5.1,32.34,70,9.93,122.45,16,84.16,Valve Sticking,0.75,15.4
19187,5.23,32.35,60,9.66,122.81,16,84.12,Valve Sticking,0.6,15.48
19188,5.03,32.48,50,9.43,119.56,16,84.05,Valve Sticking,1.15,14.91
19189,5.05,32.69,50,9.23,114.81,16,84.01,Valve Sticking,1.27,15.43
19190,5.04,32.5,50,9.27,114.45,16,83.98,Valve Sticking,1.11,15.08
19191,5.38,32.56,50,9.29,113.05,16,83.94,Valve Sticking,1.34,15.12
19192,5.26,32.52,40,9.7,123.92,16,83.88,Valve Sticking,0.79,14.89
19193,5.19,32.63,30,10.04,123.34,16,83.81,Valve Sticking,0.65,15.56
19194,5.29,32.61,20,9.89,123.02,16,83.76,Valve Sticking,0.73,15.72
19195,5.19,32.64,10,9.59,123.36,16,83.73,Valve Sticking,0.77,15.91
19196,5.17,32.43,0,9.91,121.54,17,83.67,Valve Sticking,0.68,16.47
19197,5.17,32.46,10,10.15,124.9,17,83.62,Valve Sticking,0.62,16.89
19198,5.31,32.43,20,9.71,121.74,17,83.58,Valve Sticking,0.66,16.42
19199,5.07,32.44,30,9.59,118.2,17,83.51,Valve Sticking,1.01,16.67
19200,4.97,32.47,30,9.53,108.54,17,83.47,Valve Sticking,1.13,15.97
19201,5.21,30.21,10,10.32,127.38,0,100.0,Healthy,0.37,14.45
19202,5.25,30.42,20,9.7,123.62,0,100.0,Healthy,0.49,13.98
19203,5.21,30.46,30,9.86,125.95,0,99.99,Healthy,0.32,13.3
19204,5.27,30.55,40,9.76,127.5,0,99.99,Healthy,0.35,13.19
19205,5.05,30.61,50,10.1,124.59,0,99.99,Healthy,0.48,13.47
19206,5.17,30.77,60,10.19,126.72,0,99.98,Healthy,0.45,13.53
19207,5.29,30.85,70,9.71,124.18,0,99.98,Healthy,0.34,14.08
19208,5.1,30.93,80,9.74,127.18,0,99.98,Healthy,0.47,14.19
19209,5.1,31.0,90,10.3,123.87,0,99.98,Healthy,0.44,13.65
19210,5.08,31.01,100,10.31,127.63,0,99.98,Healthy,0.39,13.51
19211,5.14,31.04,90,10.12,125.26,0,99.97,Healthy,0.33,13.67
19212,5.18,31.05,80,9.68,125.98,0,99.97,Healthy,0.34,13.51
19213,5.29,31.02,70,10.08,127.48,0,99.97,Healthy,0.35,13.82
19214,5.12,30.95,60,9.79,124.49,0,99.97,Healthy,0.32,13.65
19215,5.19,31.07,50,10.27,124.53,0,99.97,Healthy,0.34,13.58
19216,5.27,31.01,40,9.91,125.19,0,99.97,Healthy,0.27,13.85
19217,5.28,31.03,30,9.97,125.13,0,99.96,Healthy,0.34,13.66
19218,5.22,31.25,20,9.71,125.59,0,99.96,Healthy,0.29,14.03
19219,5.21,31.4,10,9.71,127.05,0,99.96,Healthy,0.43,13.34
19220,5.24,31.28,0,9.69,123.54,1,99.96,Healthy,0.32,13.19
19221,5.28,31.16,10,9.95,127.38,1,99.95,Healthy,0.36,13.61
19222,5.25,31.08,20,10.18,123.98,1,99.95,Healthy,0.38,12.98
19223,5.23,31.05,30,9.87,124.45,1,99.95,Healthy,0.32,12.33
19224,5.07,31.16,40,9.85,125.33,1,99.95,Healthy,0.33,12.53
19225,5.19,31.14,50,9.67,125.02,1,99.94,Healthy,0.31,12.65
19226,5.2,31.21,60,10.24,127.27,1,99.94,Healthy,0.35,12.77
19227,5.23,31.19,70,9.98,127.46,1,99.94,Healthy,0.39,13.38
19228,5.09,31.28,80,10.18,124.82,1,99.94,Healthy,0.32,13.38
19229,5.14,31.31,90,9.7,123.95,1,99.93,Healthy,0.44,13.88
19230,5.29,31.29,100,10.26,125.0,1,99.93,Healthy,0.47,13.6
19231,5.24,31.26,90,9.77,127.1,1,99.93,Healthy,0.39,13.83
19232,5.23,31.33,80,10.07,126.98,1,99.93,Healthy,0.26,13.47
19233,5.12,31.31,70,10.34,125.05,1,99.92,Healthy,0.31,13.14
19234,5.13,31.33,60,9.76,127.72,1,99.92,Healthy,0.28,12.64
19235,5.09,31.28,50,10.3,126.46,1,99.92,Healthy,0.37,13.09
19236,5.11,31.2,40,10.03,123.91,1,99.92,Healthy,0.34,13.23
19237,5.12,31.23,30,9.95,127.37,1,99.92,Healthy,0.4,13.02
19238,5.26,31.13,20,9.69,126.28,1,99.91,Healthy,0.42,13.24
19239,5.24,31.05,10,10.29,124.77,1,99.91,Healthy,0.32,12.58
19240,5.06,30.96,0,10.3,126.74,2,99.91,Healthy,0.46,12.28
19241,5.04,30.95,10,9.79,125.47,2,99.91,Healthy,0.45,12.3
19242,5.04,30.98,20,10.07,126.67,2,99.91,Healthy,0.28,12.71
19243,5.19,31.07,30,10.0,125.11,2,99.91,Healthy,0.41,12.65
19244,5.09,31.17,40,9.98,126.95,2,99.9,Healthy,0.37,13.11
19245,5.16,31.27,50,10.07,127.78,2,99.9,Healthy,0.36,12.58
19246,5.13,31.2,60,10.13,127.58,2,99.9,Healthy,0.25,12.27
19247,5.12,31.25,70,10.08,124.46,2,99.9,Healthy,0.33,11.9
19248,5.21,31.14,80,10.34,125.47,2,99.9,Healthy,0.35,11.67
19249,5.09,31.16,90,9.94,124.28,2,99.89,Healthy,0.38,12.04
19250,5.25,31.01,100,9.78,123.32,2,99.89,Healthy,0.39,11.63
19251,5.2,30.99,90,10.09,123.36,2,99.89,Healthy,0.31,11.71
